Question,Option A,Option B,Option C,Option D,Correct Answer
Which newspapers were founded/edited by Bal Gangadhar Tilak?,Kesari (Marathi) and Indian Mirror (English),Maratha (Marathi) and Young India (English),Kesari (Marathi) and Maratha (English),Vande Mataram (Urdu) and Common Weal (English),c
Who was known as 'Dinbandhu'?,K. Ramakrishna Pillai,C. F. Andrews,Bipin Chandra,Sachindra Sanyal,b
Who authored 'The Man Who Divided India'?,Larry Collins and Dominique Lapierre,Rafiq Zakaria,B. R. Nanda,S.A. Dange,b
Who was the editor of 'Swadeshvahini'?,Bipin Chandra,Annie Besant,K. Ramakrishna Pillai,Bhagat Singh,c
Who penned the memoir 'Bapu: My Mother'?,Katherine Mayo,Manuben Gandhi,N.N. Sen,Bhagwati Charan Vohra,b
Bhagat Singh is known for writing which booklet?,Bandi Jeevan,Why I am an Atheist?,Springing Tiger,Gandhi vs Lenin,b
'India's Struggle for Independence' is authored by:,Sachindra Sanyal,Bipin Chandra,Subhash Chandra Bose,Louis Fischer,b
Who co-authored “Mountbatten and the Partition of India”?,Larry Collins and Dominique Lapierre,B. R. Nanda and Louis Fischer,S.A. Dange and Bhagwati Charan Vohra,Annie Besant and Bipinchandra,a
Who is the author of 'Mother India'?,Manuben Gandhi,B. R. Nanda,Katherine Mayo,Annie Besant,c
The song 'Saare Jahan Se Achha Hindustan Hamara' was composed by:,Bal Gangadhar Tilak,Sir Muhammad Iqbal,Bhagat Singh,Bipin Chandra,b
"In 1920, Lajpat Rai started an Urdu newspaper from Lahore named:",Kesari,Maratha,Young India,Vande Mataram,d
'Young India' was initially launched as a weekly by:,The Swaraj Party,The Communist Party of India,The Indian National Congress,The Muslim League,a
'Gandhi vs Lenin' was written by:,B.R. Nanda,Louis Fischer,S.A. Dange,N.N. Sen,c
The revolutionary who wrote the article 'An Introduction to the Dreamland' was:,Bhagat Singh,Bhagwati Charan Vohra,Sachindra Sanyal,Subhash Chandra Bose,b
Which of the following is a biographer of Mahatma Gandhi?,Larry Collins,Dominique Lapierre,B. R. Nanda,K. Ramakrishna Pillai,c
The editor of the 'Indian Mirror' newspaper during the early struggle against British rule was:,S.A. Dange,N.N. Sen,Annie Besant,Bipin Chandra,b
“Andher Nagari Chaupat Raja” was written by:,Sachindra Sanyal,Bharatendu Harishchandra,Sir Muhammad Iqbal,Katherine Mayo,b
Which movement saw 'Vande Mataram' become its title song?,Civil Disobedience Movement,Quit India Movement,Swadeshi Movement,Non-Cooperation Movement,c
Who founded and edited the Marathi newspaper 'Kesari' and the English newspaper 'Maratha'?,Ishwarchandra Vidyasagar,Bal Gangadhar Tilak,C.F. Andrews,Rafiq Zakaria,b
Who authored the book 'The Man Who Divided India'?,K. Ramakrishna Pillai,Manuben Gandhi,Bhagat Singh,Rafiq Zakaria,d
Which of the following newspapers was 'Swadeshvahini'?,Edited by Bal Gangadhar Tilak,Authored by Bipin Chandra,Edited by K. Ramakrishna Pillai,Authored by Rafiq Zakaria,c
Manuben Gandhi wrote a memoir titled:,India's Struggle for Independence,Bapu: My Mother,Bandi Jeevan,Mother India,b
Who is the author of 'India's Struggle for Independence'?,Sachindra Sanyal,Katherine Mayo,Bipin Chandra,Larry Collins,c
Which of the following is NOT correct? 'Mountbatten and the Partition of India' was written by:,Larry Collins and Dominique Lapierre,B.R. Nanda,Katherine Mayo,Sachindra Sanyal,b
Who wrote 'Mother India'?,Katherine Mayo,Annie Besant,Bipinchandra,S.A. Dange,a
The famous song 'Saare Jahan Se Achha Hindustan Hamara' was composed by:,Annie Besant,Sir Muhammad Iqbal,S.A. Dange,Bhagwati Charan Vohra,b
'Common Weal' is attached to:,S.A. Dange,Annie Besant,Bhagwati Charan Vohra,B. R. Nanda,b
Who is the author of 'Indian National Movement: The Long Term Dynamics'?,Bipinchandra,S.A. Dange,Bhagwati Charan Vohra,B. R. Nanda,a
In which year did Lajpat Rai start an Urdu newspaper from Lahore named 'Vande Mataram'?,1910,1920,1930,1940,b
'Young India' was launched as a weekly by:,Swaraj Party (later joined by Gandhiji),Indian National Congress,Muslim League,Communist Party of India,a
Who is the biographer of Mahatma Gandhi?,B. R. Nanda and Louis Fischer,N.N. Sen,Bharatendu Harishchandra,Bipinchandra,a
Who was the editor of the newspaper 'Indian Mirror' during the initial phase of the struggle against British rule?,B. R. Nanda,Louis Fischer,N.N. Sen,Bharatendu Harishchandra,c
Who among the following was known as 'Dinbandhu'?,Rafiq Zakaria,K. Ramakrishna Pillai,C. F. Andrews,Manuben Gandhi,c
'Swadeshvahini' was associated with which of the following individuals?,Bhagat Singh,K. Ramakrishna Pillai,Sachindra Sanyal,Katherine Mayo,b
'India's Struggle for Independence' is a work of which author?,Bipin Chandra,Larry Collins and Dominique Lapierre,Sachindra Sanyal,Katherine Mayo,a
Larry Collins and Dominique Lapierre co-authored which book?,'Mountbatten and the Partition of India','Bandi Jeevan','Mother India','Common Weal',a
The book 'Bandi Jeevan' was written by whom?,Katherine Mayo,Sir Muhammad Iqbal,Subhash Chandra Bose,Sachindra Sanyal,d
Who is the author of the book 'Mother India'?,Katherine Mayo,Sir Muhammad Iqbal,Annie Besant,Bipinchandra,a
'Springing Tiger' is a biography of whom?,Mahatma Gandhi,Subhash Chandra Bose,Bhagat Singh,Lajpat Rai,b
'Common Weal' is associated with which of the following?,Bipinchandra,Annie Besant,Swaraj Party,S.A. Dange,b
Who authored 'Indian National Movement: The Long Term Dynamics'?,S.A. Dange,Annie Besant,Bipinchandra,Bhagwati Charan Vohra,c
In which year did Lajpat Rai start an Urdu newspaper named 'Vande Mataram' from Lahore?,1910,1920,1930,1940,b
'Young India' was initially launched as a weekly by which entity?,Swaraj Party,Indian National Congress,Muslim League,Home Rule League,a
Who is the author of 'Gandhi vs Lenin'?,Bhagwati Charan Vohra,B. R. Nanda,Louis Fischer,S.A. Dange,d
Which revolutionary wrote the article 'An Introduction to the Dreamland'?,S.A. Dange,Bhagwati Charan Vohra,B. R. Nanda,Louis Fischer,b
Who was the editor of the 'Indian Mirror' during the initial phase of the struggle against British rule?,B. R. Nanda,Louis Fischer,N.N. Sen,Bharatendu Harishchandra,c
Who is the author of 'Indian War of Independence 1857'?,B. R. Ambedkar,V.D. Savarkar,Jawaharlal Nehru,Aurobindo Ghosh,b
The Marathi fortnightly 'Bahishkrit Bharat' was started by whom?,Motilal Nehru,Jawaharlal Nehru,B. R. Ambedkar,V.D. Savarkar,c
The English newspaper 'Independent' was associated with which of the following individuals?,B. R. Ambedkar,Motilal Nehru,Aurobindo Ghosh,Jawaharlal Nehru,b
In which prison did Pandit Jawaharlal Nehru write 'Discovery of India'?,Almora Jail,Agra Jail,Ahmedabad Fort Jail,Bombay Jail,c
In which book did Mahatma Gandhi call the British Parliament barren and a prostitute?,My Experiments with Truth,India of My Dreams,Hind Swaraj,From Yervada Mandir,c
The national song 'Vande Mataram' is a part of which novel?,Gitanjali,Godan,Anandamath,Gora,c
Raja Ram Mohan Roy's book 'Gift to Monotheists' was originally written in which language?,Hindi,Sanskrit,Persian,Urdu,c
Who is the author of 'The Philosophy of the Bomb'?,Aurobindo Ghosh,Bhagwati Charan Vohra,V.D. Savarkar,B. R. Ambedkar,b
'Poverty and Un-British Rule in India' was published in which year?,1905 AD,1910 AD,1901 AD,1895 AD,c
Which of the following newspapers was founded by Surendra Nath Banerjee?,Bangvasi,Vande Mataram,Bengali,Amrit Bazar Patrika,c
"Match the following newspapers/magazines with their founders:

Column I
(A) Vande Mataram
(B) Bangvasi

Column II
(1) Jogendra Nath Bose
(2) Arvind Ghosh

Choose the correct option:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
Who authored the book 'Indian War of Independence 1857'?,B. R. Ambedkar,Aurobindo Ghosh,V.D. Savarkar,Jawaharlal Nehru,c
Which book by Mahatma Gandhi refers to the British Parliament as barren and a prostitute?,Gyanyoga,Karmayoga,Hind Swaraj,Rajayoga,c
Raja Ram Mohan Roy's 'Gift to Monotheists' was originally written in which language?,Marathi,Bengali,Persian,Bhojpuri,c
When was the book 'Poverty and Un-British Rule in India' published?,1905 AD,1857 AD,1901 AD,1911 AD,c
Who strongly supported the Indigo Movement as part of 'Hindu Patriot'?,Motilal Ghosh,Surendra Nath Banerjee,Harishchandra Mukherjee,Swami Vivekananda,c
Which of the following books are authored by Swami Vivekananda?,"Gyanyoga, Karmayoga, and Rajayoga",New Lamps for Old,Anandamath,Voice of India,a
"Match the following newspapers/magazines with their founders:

Column I
(A) Bangvasi
(B) Vande Mataram
(C) Amrit Bazar Patrika

Column II
(1) Motilal Ghosh
(2) Jogendra Nath Bose
(3) Arvind Ghosh

Choose the correct sequence:","A-2, B-3, C-1","A-3, B-1, C-2","A-1, B-2, C-3","A-2, B-1, C-3",a
'Qaumi Awaaz' was started by which of the following individuals?,Motilal Nehru,Aurobindo Ghosh,B. R. Ambedkar,Jawaharlal Nehru,d
The English newspaper 'Independent' was associated with which of the following?,Jawaharlal Nehru,Motilal Nehru,Aurobindo Ghosh,B. R. Ambedkar,b
Pandit Jawaharlal Nehru wrote his famous book “Discovery of India” in which prison?,Alipore Central Jail,Yerwada Central Jail,Ahmedabad Fort Jail, cellular Jail,c
The national song 'Vande Mataram' is part of which novel?,Gitanjali,Anandamath,Ghare Baire, Gora,b
In which language was Raja Ram Mohan Roy's book 'Gift to Monotheists' originally written?,Sanskrit,Arabic,Persian,Urdu,c
Who wrote the poem 'Firangiya' in Bhojpuri against British colonialism?,Surendra Nath Banerjee,Entertainment,Jogendra Nath Bose,Arvind Ghosh,b
Which individual strongly supported the Indigo Movement through the 'Hindu Patriot'?,Motilal Ghosh,Surendra Nath Banerjee,Harishchandra Mukherjee,Swami Vivekananda,c
"Which social reformer wrote the books Gyanyoga, Karmayoga and Rajayoga?",Raja Ram Mohan Roy,Harishchandra Mukherjee,Swami Vivekananda,Surendra Nath Banerjee,c
"Match the following Newspapers/Magazines with their Founders:

Column I
(Newspaper/Magazine)
A. Bangvasi
B. Vande Mataram
C. Amrit Bazar Patrika

Column II
(Founder)
1. Arvind Ghosh
2. Motilal Ghosh
3. Jogendra Nath Bose

Choose the correct sequence:","A-1, B-2, C-3","A-3, B-1, C-2","A-2, B-3, C-1","A-3, B-2, C-1",b
Which of the following newspapers was associated with Motilal Nehru?,Qaumi Awaaz,Independent,Bahishkrit Bharat,Hindu Patriot,b
In which jail did Pandit Jawaharlal Nehru write 'Discovery of India'?,Agra Central Jail,Ahmedabad Fort Jail,Yerwada Central Jail,Tihar Jail,b
In which book did Mahatma Gandhi refer to the British Parliament as barren and a prostitute?,My Experiments with Truth,India of My Dreams,Hind Swaraj,An Autobiography,c
In what language was Raja Ram Mohan Roy's book 'Gift to Monotheists' originally written?,Sanskrit,Hindi,Persian,Arabic,c
Who authored 'The Philosophy of the Bomb'?,Swami Vivekananda,Bhagwati Charan Vohra,Jonathan Parry,Surendra Nath Banerjee,b
Who strongly supported the Indigo Movement through the 'Hindu Patriot'?,Motilal Ghosh,Surendra Nath Banerjee,Harishchandra Mukherjee,Arvind Ghosh,c
Which of the following statements is INCORRECT regarding the given information?,'Qaumi Awaaz' was started by Jawaharlal Nehru.,V.D. Savarkar wrote 'Indian War of Independence 1857'.,Motilal Nehru was associated with 'Young India'.,'Bahishkrit Bharat' was started by B. R. Ambedkar.,c
"Match the following Newspapers/Magazines with their Founders:

Column I
(A) Vande Mataram
(B) Bangvasi
(C) Amrit Bazar Patrika
(D) Voice of India

Column II
(1) Motilal Ghosh
(2) Jogendra Nath Bose
(3) Arvind Ghosh
(4) Bombay
","A-3, B-2, C-1, D-4","A-2, B-3, C-4, D-1","A-1, B-4, C-3, D-2","A-4, B-1, C-2, D-3",a
Who described Mahatma Gandhi as 'a great soul in the guise of a beggar'?,Jayaprakash Narayan,Rabindranath Tagore,Swami Vivekananda,Lala Lajpat Rai,b
The slogan 'Total Revolution' was given by which of the following individuals?,Mahatma Gandhi,Lokmanya Tilak,Jayaprakash Narayan,Subhash Chandra Bose,c
"Who made the statement: 'Indian nationalism is an elite phenomenon, created by lawyers, doctors and landlords'?",Swami Vivekananda,Lala Lajpat Rai,Mahatma Gandhi,Dadabhai Naoroji,c
"Who stated: 'India's only hope lies in its people. The upper class is dead, physically and morally'?",Mahatma Gandhi,Swami Vivekananda,Lala Lajpat Rai,Jawaharlal Nehru,b
Which leader is associated with the safety valve theory and the idea that the Indian National Congress was the 'brainchild of Lord Dufferin'?,Lokmanya Tilak,Swami Vivekananda,Lala Lajpat Rai,Chittaranjan Das,c
Who proclaimed 'Swaraj is my birthright and I shall have it!'?,Mahatma Gandhi,Jawaharlal Nehru,Lokmanya Tilak,Subhash Chandra Bose,c
"Who did Jawaharlal Nehru refer to when he said, 'The light has gone out of our lives'?",Dadabhai Naoroji,Vallabhbhai Patel,Chittaranjan Das,Mahatma Gandhi,d
Who bestowed the title 'Sardar' upon Vallabhbhai Patel?,Jawaharlal Nehru,Rabindranath Tagore,Mahatma Gandhi,Subhash Chandra Bose,c
Who is known as the 'Grand Old Man of India'?,Vallabhbhai Patel,Chittaranjan Das,Dadabhai Naoroji,Surendranath Banerjee,c
Which freedom fighter was known as Deshbandhu?,Dadabhai Naoroji,Vallabhbhai Patel,Chittaranjan Das,Surendranath Banerjee,c
Who is the author of the book 'A Nation in Making'?,Dayananda Saraswati,Surendranath Banerjee,Chittaranjan Das,Dadabhai Naoroji,b
Who is known as the 'Martin Luther of India'?,Surendranath Banerjee,Chittaranjan Das,Dayananda Saraswati,Dadabhai Naoroji,c
During which movement did Mahatma Gandhi give the slogan 'Do or Die'?,Civil Disobedience Movement,Non-Cooperation Movement,Quit India Movement,Swadeshi Movement,c
Who gave the slogan 'Delhi Chalo' during the Indian freedom struggle?,Mahatma Gandhi,Jawaharlal Nehru,Subhash Chandra Bose,Lokmanya Tilak,c
Who gave the slogan 'Jai Jawan Jai Kisan'?,Mahatma Gandhi,Jawaharlal Nehru,Lal Bahadur Shastri,Subhash Chandra Bose,c
"According to Jawaharlal Nehru, what are known as the 'temples of modern India'?",Universities,Factories,Dams,Hospitals,c
The slogan 'Total Revolution' was given by whom?,Mahatma Gandhi,Lokmanya Tilak,Jayaprakash Narayan,Subhash Chandra Bose,c
"Who made the statement that 'Indian nationalism is an elite phenomenon, created by lawyers, doctors and landlords'?",Swami Vivekananda,Dadabhai Naoroji,Mahatma Gandhi,Lala Lajpat Rai,c
Who is associated with the safety valve theory and believed the Indian National Congress was the 'brainchild of Lord Dufferin'?,Lokmanya Tilak,Dadabhai Naoroji,Lala Lajpat Rai,Chittaranjan Das,c
'Swaraj is my birthright and I shall have it!' is a statement made by whom?,Jawaharlal Nehru,Lokmanya Tilak,Subhash Chandra Bose,Mahatma Gandhi,b
"About whose death did Jawaharlal Nehru say, 'The light has gone out of our lives'?",Lokmanya Tilak,Dadabhai Naoroji,Mahatma Gandhi,Lal Bahadur Shastri,c
Who was known as Deshbandhu?,Sardar Vallabhbhai Patel,Chittaranjan Das,Surendranath Banerjee,Dayananda Saraswati,b
The statement 'Swaraj is my birthright and I shall have it' is attributed to whom?,Jawaharlal Nehru,Mahatma Gandhi,Bal Gangadhar Tilak,Subhash Chandra Bose,c
The slogan 'Delhi Chalo' was given by whom during the Indian freedom struggle?,Lal Bahadur Shastri,Mahatma Gandhi,Subhash Chandra Bose,Jawaharlal Nehru,c
Who among the following is known as the 'Iron Man of India'?,Chittaranjan Das,Dadabhai Naoroji,Vallabhbhai Patel,Surendranath Banerjee,c
The slogan ' Jai Jawan Jai Kisan' was given by which of the following leaders?,Mahatma Gandhi,Subhash Chandra Bose,Lal Bahadur Shastri,Jawaharlal Nehru,c
Identify the freedom fighter known as 'Deshbandhu'.,Dayananda Saraswati,Chittaranjan Das,Surendranath Banerjee,Vallabhbhai Patel,b
Mahatma Gandhi gave the slogan 'Do or Die' during which movement?,Civil Disobedience Movement,Non-Cooperation Movement,Quit India Movement,Swadeshi Movement,c
Which of the following statements is associated with Lokmanya Tilak?,Delhi Chalo,Jai Jawan Jai Kisan,Swaraj is my birthright and I shall have it!,Do or Die,c
Who gave the concept of 'Total Revolution'?,Mahatma Gandhi,Jayaprakash Narayan,Swami Vivekananda,Lala Lajpat Rai,b
"Who made the statement: 'India's only hope lies in its people. The upper class is dead, physically and morally'?",Mahatma Gandhi,Swami Vivekananda,Lala Lajpat Rai,Dadabhai Naoroji,b
"According to the text, who opined that the Indian National Congress was the 'brainchild of Lord Dufferin'?",Lokmanya Tilak,Swami Vivekananda,Lala Lajpat Rai,Vallabhbhai Patel,c
Mahatma Gandhi gave which slogan during the Quit India Movement?,Delhi Chalo,Jai Jawan Jai Kisan,Do or Die,Swaraj is my birthright,c
"Match the following: 

Column I
(A) Deshbandhu
(B) Grand Old Man of India

Column II
(1) Dadabhai Naoroji
(2) Chittaranjan Das

Choose the correct option:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
Which of the following statements is INCORRECT according to the text?,'Swaraj is my birthright and I shall have it!' is a statement by Bal Gangadhar Tilak.,The author of the book 'A Nation in Making' is Surendranath Banerjee.,The slogan 'Jai Jawan Jai Kisan' was given by Mahatma Gandhi.,The great freedom fighter who was known as Deshbandhu was Chittaranjan Das.,c
Who is known as the 'Father of Indian Services'?,Mahatma Gandhi,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Subhash Chandra Bose,c
Who awarded Sardar Vallabhbhai Patel the British Kaisar-i-Hind Medal for his contribution to ambulance services in South Africa?,Lord Curzon,Lord Irwin,Lord Hardinge,Lord Mountbatten,c
The title 'Kaiser-i-Hind' was renounced by Gandhiji. Who gave him this title?,The Indian National Congress,The British Government,The Muslim League,The people of India,b
Who gave Rabindranath Tagore the title 'Gurudev'?,Subhash Chandra Bose,Jawaharlal Nehru,Mahatma Gandhi,Sardar Vallabhbhai Patel,c
"The statement “Give me blood, I will give you freedom” was said by which leader?",Mahatma Gandhi,Jawaharlal Nehru,Vallabhbhai Patel,Subhash Chandra Bose,d
Who is known as the 'Bismarck of India'?,Jawaharlal Nehru,Mahatma Gandhi,Vallabhbhai Patel,Subhash Chandra Bose,c
"The quote, ""Live as if it were your last day; learn as if you would live forever,"" is attributed to whom?",Swami Vivekananda,Dalai Lama,Mahatma Gandhi,Madan Mohan Malaviya,c
"Who said, ""We are what our thoughts make us, so be careful what you think. Words are secondary. Thoughts go a long way.""",Mahatma Gandhi,Dalai Lama,Madan Mohan Malaviya,Swami Vivekananda,d
The phrase 'Satyameva Jayate' was popularized by which freedom fighter?,Mahatma Gandhi,Swami Vivekananda,Madan Mohan Malaviya,Jawaharlal Nehru,c
Which movement is referred to as India's first Civil Disobedience Movement?,Quit India Movement,Non-Cooperation Movement,Champaran Movement,Civil Disobedience Movement,c
Who composed the national song of India?,Rabindranath Tagore,Mahatma Gandhi,Bankim Chandra Chattopadhyay,Jawaharlal Nehru,c
'Panchsheel' is related to which of the following?,Sardar Vallabhbhai Patel,Mahatma Gandhi,Pandit Jawaharlal Nehru,Subhash Chandra Bose,c
"In 1961, the Government of India adopted which plan to liberate Goa, Daman, and Diu?",Operation Blue Star,Operation Flood,Operation Vijay,Operation Ganga,c
In which year did the Indian Army liberate Goa from the Portuguese?,1947,1954,1961,1965,c
"On what date was the 'Instrument of Surrender' signed, ending Portuguese rule in India?","August 15, 1947","January 26, 1950","December 19, 1961","October 2, 1869",c
Which Union Territory was a Portuguese colony until 1954?,Goa,Daman and Diu,Puducherry,Dadra and Nagar Haveli,d
The British Kaisar-i-Hind Medal was awarded to Sardar Vallabhbhai Patel by whom for his contribution to ambulance services in South Africa?,Lord Curzon,Lord Irwin,Lord Mountbatten,Lord Hardinge,d
"What title was given to Gandhiji by the British Government, which he later renounced?",Gurudev,Bismarck of India,Satyameva Jayate,Kaiser-i-Hind,d
Who gave Rabindranath Tagore the title of 'Gurudev'?,Swami Vivekananda,Madan Mohan Malaviya,Mahatma Gandhi,Dalai Lama,c
"The statement 'Give me blood, I will give you freedom' was made by whom?",Vallabhbhai Patel,Mahatma Gandhi,Swami Vivekananda,Subhash Chandra Bose,d
Who is referred to as the 'Bismarck of India'?,Madan Mohan Malaviya,Dalai Lama,Vallabhbhai Patel,Bankim Chandra Chattopadhyay,c
"The phrase 'Satyameva Jayate', popularized by Madan Mohan Malaviya, is taken from which Upanishad?",Bhagavad Gita,Rigveda,Mundaka Upanishad,Samaveda,c
Which movement is considered India's first Civil Disobedience Movement?,Quit India Movement,Non-Cooperation Movement,Champaran Movement,Salt Satyagraha,c
The 'Panchsheel' agreement is related to which leader?,Vallabhbhai Patel,Subhash Chandra Bose,Pandit Jawaharlal Nehru,Madan Mohan Malaviya,c
"Which title was given to Gandhiji by the British Government, which he later renounced?",Knight Bachelor,Kaiser-i-Hind,Companion of the Order of the Indian Empire,Bharat Ratna,b
"The saying ""Live as if it were your last day; learn as if you would live forever"" is attributed to whom?",Swami Vivekananda,Dalai Lama,Mahatma Gandhi,Madan Mohan Malaviya,c
"Who stated, “In the practice of tolerance, one's enemy is one's best teacher”?",Swami Vivekananda,Dalai Lama,Mahatma Gandhi,Madan Mohan Malaviya,b
"Which freedom fighter popularized the phrase 'Satyameva Jayate', which is taken from the 'Mundaka Upanishad'?",Mahatma Gandhi,Swami Vivekananda,Madan Mohan Malaviya,Vallabhbhai Patel,c
Which movement is known as India's first Civil Disobedience Movement?,Quit India Movement,Non-Cooperation Movement,Champaran Movement,Khilafat Movement,c
'Panchsheel' is related to whom?,Mahatma Gandhi,Sardar Vallabhbhai Patel,Pandit Jawaharlal Nehru,Subhash Chandra Bose,c
"What was the name of the plan adopted by the Government of India in 1961 to liberate Goa, Daman, and Diu?",Operation Blue Star,Operation Vijay,Operation Meghdoot,Operation Ganga,b
Lord Hardinge awarded Sardar Vallabhbhai Patel the British Kaisar-i-Hind Medal for his contribution to which service?,Educational services,Ambulance services in South Africa,Political services,Social services,b
Who bestowed the title 'Gurudev' upon Rabindranath Tagore?,Lord Hardinge,Swami Vivekananda,Subhash Chandra Bose,Mahatma Gandhi,d
"The statement “Give me blood, I will give you freedom” was famously declared by whom?",Mahatma Gandhi,Vallabhbhai Patel,Subhash Chandra Bose,Jawaharlal Nehru,c
Which movement is recognized as India's first Civil Disobedience Movement?,Operation Vijay,Panchsheel,Champaran Movement,Dadra and Nagar Haveli Liberation,c
'Panchsheel' is related to which leader?,Mahatma Gandhi,Vallabhbhai Patel,Jawaharlal Nehru,Subhash Chandra Bose,c
"What was the name of the plan adopted by the Government of India to liberate Goa, Daman and Diu in 1961?",Operation Freedom,Operation Goa,Operation Liberation,Operation Vijay,d
"On which date was the 'Instrument of Surrender' signed, marking the end of Portuguese rule in India?","December 1, 1961","December 10, 1961","December 19, 1961","December 25, 1961",c
Who prepared the draft of the Sarvodaya Plan in 1950?,Acharya Vinoba Bhave,Lal Bahadur Shastri,J.P. Narayan,Indira Gandhi,c
"In which year did the voluntary land reform movement, known as the Bhoodan Movement, start?",1966,1950,1951,1960,c
Who signed the Tashkent Agreement on behalf of India?,Ayub Khan,Zulfikar Ali Bhutto,J.P. Narayan,Lal Bahadur Shastri,d
The Tashkent Declaration was made after which Indo-Pak war?,1971,1965,1962,1999,b
In what year did Bangladesh achieve independence?,1965,1972,1971,1960,c
The Indus Water Treaty (IWT) between India and Pakistan was signed in which city?,New Delhi,Telangana,Karachi,Tashkent,c
"At the time of India's independence, how many princely states existed in British India?",562,500,565,600,c
'Operation Vijay' is associated with which war?,Indo-China War 1962,Indo-Pak war 1965,Kargil War 1999,Indo-Pak war 1971,c
The Sino-Indian War took place in which year?,1971,1965,1962,1999,c
In which year was the ceasefire line between India and Pakistan changed to the Line of Control (LOC)?,1965,1971,1962,1972,d
The Assam Accord was signed in New Delhi between Rajiv Gandhi and the leaders of which organization?,Indian National Congress,Muslim League,AASU (All Assam Students Union),Communist Party of India,c
In which year was the Gandhi Peace Prize created?,1985,1999,1972,1995,d
In which year did the first Danish East India Company begin its operations?,1664,1600,1616,1757,c
Which of the following signed the Tashkent Agreement alongside Lal Bahadur Shastri?,Indira Gandhi,Rajiv Gandhi,Zulfikar Ali Bhutto,Ayub Khan,d
"Arrange the following events in chronological order:
1. Sino-Indian War
2. Tashkent Agreement
3. Independence of Bangladesh
4. Kargil War","1, 2, 3, 4","2, 1, 3, 4","1, 3, 2, 4","4, 3, 2, 1",a
The draft of the Sarvodaya Plan was prepared by whom in 1950?,Acharya Vinoba Bhave,Lal Bahadur Shastri,J.P. Narayan,Rajiv Gandhi,c
"The Bhoodan Movement, initiated by Acharya Vinoba Bhave, commenced in which year?",1966,1951,1960,1972,b
In which city was the Indus Water Treaty of 1960 signed between India and Pakistan?,New Delhi,Islamabad,Karachi,Telangana,c
The Tashkent Agreement was signed on which date?,"January 10, 1966","January 1, 1972","January 1, 1965","January 1, 1960",a
The Tashkent Agreement was signed between Lal Bahadur Shastri and which other leader?,Zulfikar Ali Bhutto,Indira Gandhi,Rajiv Gandhi,Ayub Khan,d
In which year did Bangladesh achieve the status of an independent country?,1965,1971,1972,1962,b
Which country did Bangladesh gain independence from?,China,India,Britain,Pakistan,d
In what year did Bangladesh become an independent parliamentary democracy?,January 1971,January 1972,January 1966,January 1965,b
In which year did the Sino-Indian War occur?,1971,1965,1962,1999,c
The ceasefire line between India and Pakistan was renamed the Line of Control (LOC) in which year?,1960,1962,1965,1972,d
The Assam Accord was signed in 1985 between Rajiv Gandhi and the leaders of which organization?,Indian National Congress,All Assam Students Union (AASU),Pakistan Muslim League,Telangana Congress,b
The first Danish East India Company commenced its operations in what year?,1664,1600,1616,1757,c
Who was one of the founders of Dartington Hall School in Japan?,Indira Gandhi,Rajiv Gandhi,Rabindranath Tagore,Ayub Khan,c
"Match the following events with the corresponding years:

Column I
(A) Tashkent Agreement
(B) Bangladesh Independence
(C) Sino-Indian War
(D) Assam Accord

Column II
(1) 1985
(2) 1962
(3) 1971
(4) 1966

Choose the correct sequence:","A-4, B-3, C-2, D-1","A-3, B-4, C-1, D-2","A-2, B-1, C-4, D-3","A-1, B-2, C-3, D-4",a
Which of the following statements is INCORRECT regarding the integration of princely states after India's independence?,"At the time of independence, British India consisted of 565 princely states.","After independence, independent princely states were integrated into India.",562 princely states were integrated after independence.,All princely states willingly joined India immediately after independence without any issues.,d
"The Bhoodan Movement, a voluntary land reform movement, started in which village?",Karachi,Pochampalli,Tashkent,Dartington,b
In which year was the Tashkent Agreement signed between India and Pakistan?,1962,1965,1966,1971,c
In what year did Bangladesh gain the status of an independent country?,1966,1972,1965,1971,d
From which country did Bangladesh gain independence?,India,China,Pakistan,Afghanistan,c
In which city was the Indus Water Treaty signed?,Tashkent,Karachi,New Delhi,Pochampalli,b
"At the time of independence, British India consisted of how many princely states?",562,566,565,570,c
To which event is 'Operation Vijay' related?,Indo-China War 1962,Indo-Pak War 1965,Kargil War 1999,Bangladesh Liberation War 1971,c
The Assam Accord was signed between Rajiv Gandhi and leaders of which organization?,Indian National Congress,Pakistan People's Party,All Assam Students Union (AASU),Bangladesh Awami League,c
"Match the following: 
Column I (Event) 
(A) Tashkent Agreement 
(B) Bangladesh Independence 
Column II (Year) 
(1) 1971 
(2) 1966","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
"In which year did the voluntary land reform movement, known as the Bhoodan Movement, start in Pochampalli village of Telangana?",1960,1951,1962,1972,b
Who was the founder of the Bhoodan Scheme (Land Gift Movement)?,Ayub Khan,J.P. Narayan,Vinoba Bhave,Zulfikar Ali Bhutto,c
On what date was the Tashkent Agreement signed between India and Pakistan?,"January 10, 1966","January 1, 1972","December 25, 1965","December 31, 1960",a
The Tashkent Agreement was signed by Lal Bahadur Shastri and whom?,Indira Gandhi,Rajiv Gandhi,Zulfikar Ali Bhutto,Ayub Khan,d
