Question,Option A,Option B,Option C,Option D,Correct Answer
What is the estimated age of the Bhimbetka caves?,"10,000 years old","20,000 years old","30,000 years old","40,000 years old",c
The temple of Mahabalipuram was built by cutting rocks by which dynasty?,The Rashtrakutas,The Chalukyas,The Pallavas,The Kushanas,c
"In which state is the Ravan Phadi cave, an example of early Chalukya architecture, located?",Madhya Pradesh,Andhra Pradesh,Maharashtra,Karnataka,d
"The Bagh Caves, containing 9 Buddhist caves, are located in which Indian state?",Andhra Pradesh,Karnataka,Madhya Pradesh,Maharashtra,c
The 7-meter high idol 'Sadashiva' representing the three faces of Lord Shiva is found in which cave?,Bagh Caves,Ellora Caves,Borra Caves,Elephanta Cave,d
"Borra Caves, a limestone cave in India, are located in which state?",Karnataka,Andhra Pradesh,Madhya Pradesh,Maharashtra,b
In which of the following places is the popular rock-cut sculpture 'Gangavataran' found?,Ellora,Ajanta,Mahabalipuram,Elephanta,c
During which period did Gandhara art flourish extensively?,First century BC and 4th century BC,Second century AD and 5th century AD,Third century BC and 6th century AD,Fourth century AD and 7th century BC,a
Which metal is the Ashoka Pillar in Delhi made of?,Copper,Bronze,Iron,Steel,c
The Varaha avatar of Vishnu is depicted in the sculpture at which of the following locations?,Elephanta cave,Ajanta cave,"Udayagiri cave, Vidisha",Ellora cave,c
Who built the Somapura Mahavihara?,Ashoka,Kanishka,Dharmapala,Harshavardhana,c
Gandhara art style is a synthesis of which two art forms?,Indian and Persian art,Indian and Roman art,Indian and Greek art,Persian and Greek art,c
Which one of the four toranas of the Great Stupa of Sanchi was built first?,Eastern,Northern,Western,Southern,d
"Match the following caves with their locations:

Column I
(A) Ellora Caves
(B) Bagh Caves

Column II
(1) Madhya Pradesh
(2) Maharashtra

Choose the correct option:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
"In which state of India are the cave temples built by the Rashtrakutas, specifically those in the Ellora hills, situated?",Karnataka,Andhra Pradesh,Madhya Pradesh,Maharashtra,d
"Which of the following sites features a unique confluence of Buddhist, Hindu, and Jain rock-cut caves?",Ajanta,Elephanta,Ellora,Bagh,c
"The Ravan Phadi cave, showcasing early Chalukya architectural style, is located in which state?",Andhra Pradesh,Karnataka,Tamil Nadu,Maharashtra,b
"The Bagh Caves, comprising nine Buddhist caves, were developed in which century?",4th century,5th century,6th century,7th century,c
"The 'Sadashiva' idol, featuring the three faces of Lord Shiva, is prominently found in which cave?",Ajanta cave,Ellora cave,Elephanta cave,Bagh cave,c
To which deity are the Elephanta Caves primarily dedicated?,Lord Vishnu,Lord Brahma,Lord Shiva,Lord Buddha,c
"In which state are the Bagh Caves, renowned for their Indian rock-cut architecture, located?",Andhra Pradesh,Maharashtra,Madhya Pradesh,Karnataka,c
The 'Gangavataran' sculpture is found at which location in India?,Ellora,Ajanta,Mahabalipuram,Elephanta,c
The 'Tantric Yogini' sect is believed to have originated in which state?,Madhya Pradesh,Odisha,Rajasthan,Gujarat,b
Gandhara art style represents a fusion of which two artistic traditions?,Indian and Persian art,Indian and Roman art,Indian and Greek art,Indian and Chinese art,c
"Match the following caves with their respective states:

Column I
(A) Bagh Caves
(B) Borra Caves

Column II
(1) Andhra Pradesh
(2) Madhya Pradesh

Choose the correct option:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
The temple of Mahabalipuram was constructed by which dynasty?,The Cholas,The Rashtrakutas,The Pallavas,The Mauryas,c
"The Bagh Caves, known for their nine Buddhist caves, are situated in which of the following states?",Andhra Pradesh,Maharashtra,Karnataka,Madhya Pradesh,d
"The Borra Caves, known for their limestone formations, are located in which Indian state?",Karnataka,Andhra Pradesh,Maharashtra,Madhya Pradesh,b
Which torana of the Great Stupa of Sanchi was constructed first?,Eastern,Western,Northern,Southern,d
Which of the following statements about Ellora caves is INCORRECT?,"They contain Buddhist, Hindu, and Jain monasteries and temples.",The Rashtrakutas built cave temples there.,"They are located in Aurangabad, Maharashtra.",They primarily feature Chalukya style architecture.,d
"The Bagh Caves, containing 9 Buddhist caves, are located in which of the following states?",Andhra Pradesh,Karnataka,Madhya Pradesh,Maharashtra,c
Gandhara art flourished extensively during which empire?,Maurya,Gupta,Kushana,Pallava,c
"In Ellora, which religious caves exist together?",Hindu and Jain,Buddhist and Hindu,Buddhist and Jain,"Buddhist, Hindu, and Jain",d
The iron pillar inscription of Mehrauli mentions which king?,Ashoka,Kanishka,Harshavardhana,Chandra,d
Which of the following statements is INCORRECT about the Great Stupa of Sanchi?,It has four toranas.,The Southern torana was built first.,It showcases only Hindu sculptures.,It is an example of ancient Indian architecture.,c
Which of the following is related to the architecture of the Buddhist stupa?,Mandapa,Garbhagriha,Harmika,Pradakshina,c
"The Maurya pillar capital, also known as the Lion Capital, was discovered in which location?",Bharhut,Sanchi,Sarnath,Bodh Gaya,c
'Milinda Panha' is a dialogue between King Milinda and which Buddhist monk?,Mahakasyapa,Nagasena,Vasubandhu,Asanga,b
The 'Bhitargaon brick temple' is located in which state?,Madhya Pradesh,Bihar,Uttar Pradesh,Haryana,c
"The Barabar Caves, known for their Buddhist cave temples, are situated in which Indian state?",Uttar Pradesh,Bihar,Madhya Pradesh,Odisha,b
"In which state is the Ramabhar Stupa, the cremation site of Lord Buddha, located?",Bihar,Madhya Pradesh,Uttar Pradesh,Arunachal Pradesh,c
To which sect were the Nagarjuni caves donated by the Mauryas?,Jainism,Buddhism,Ajivika,Shaivism,c
The Dilwara Temple is related to which religion?,Buddhism,Jainism,Hinduism,Sikhism,b
The Dilwara temples of Jainism are located in which location of India?,Sanchi,Sarnath,Mount Abu,Ellora,c
Which stupa site is NOT located in Uttar Pradesh?,Ramabhar,Sarnath,Bharhut,Kushinagar,c
In which year was the Hoysaleswara Temple built?,1050,1150,1250,1350,b
Which Indian state is home to the Barabar Caves?,Uttar Pradesh,Bihar,Madhya Pradesh,Odisha,b
In which state is the Kardam Monastery located?,Sikkim,Arunachal Pradesh,Himachal Pradesh,West Bengal,c
The Shore Temple is located in:,Kanchipuram,Madurai,Mahabalipuram,Guwahati,c
The Meenakshi Temple is located in:,Mahabalipuram,Kanchipuram,Madurai,Guwahati,c
"The Maurya pillar capital, also known as the Lion Capital, was found in which of the following locations?",Sanchi,Bharhut,Bodh Gaya,Sarnath,d
"The Ramabhar Stupa, where Lord Buddha was cremated, is situated in which state?",Bihar,Madhya Pradesh,Uttar Pradesh,West Bengal,c
The Phodong Monastery is located in which of the following states?,Arunachal Pradesh,Sikkim,Himachal Pradesh,West Bengal,b
"Govind Mahal, an unparalleled example of Hindu architecture, is located in:",Orchha,Gwalior,Datia,Khajuraho,c
The 'Konark' temple is related to which deity?,Shiva,Vishnu,Sun,Brahma,c
Which of the following is NOT correct regarding the Shikhara built in Dravidian style?,It is called Vimana,It is pyramidal in shape,It is prominently featured in South Indian temples,Teli ka Mandir of Gwalior,d
The Bhimbetka caves are considered to be how old?,"5,000 years old","10,000 years old","20,000 years old","30,000 years old",d
The Govardhan Math is situated in which city?,Ayodhya,Varanasi,Puri,Dwarka,c
Where is the Vishnu temple of Angkor Wat located?,India,Thailand,Cambodia,Indonesia,c
"According to the text, what is the key feature of the Panchayatan style of architecture?",A single main temple,Five temples,Seven temples,Twelve temples,b
Which of the following centers has more than a hundred Buddhist caves?,Elephanta,Karle,Ellora,Kanheri,d
The rock-cut temples of Elephanta are attributed to which of the following dynasties?,The Rashtrakutas,The Chalukyas,The Pallavas,The Kushanas,c
"The Kailasa Temple, a wonder of rock-cut architecture, is located in which of the following places?",Mahabalipuram,Elephanta,Ellora,Kanheri,c
"Which of the following sites features Buddhist, Hindu, and Jain rock-cut caves existing together?",Mahabalipuram,Kanheri,Ellora,Elephanta,c
The popular rock-cut sculpture 'Gangavataran' is located in which place?,Ellora,Kanheri,Mahabalipuram,Elephanta,c
The place of origin of the 'Tantric Yogini' sect is considered to be which of the following?,Karnataka,Odisha,Madhya Pradesh,Andhra Pradesh,b
The cave famous for the 'Trimurti' sculpture is located at:,Ellora,Ajanta,Elephanta,Karle,c
The cave temples built by the Rashtrakutas in the Ellora hills are located in which of the following states?,Karnataka,Andhra Pradesh,Madhya Pradesh,Maharashtra,d
"The Bagh Caves, containing 9 Buddhist caves, were developed in the 6th century and are located in:",Maharashtra,Karnataka,Madhya Pradesh,Andhra Pradesh,c
The cave temples built by the Rashtrakutas in the Ellora hills are located in which present-day state?,Karnataka,Andhra Pradesh,Madhya Pradesh,Maharashtra,d
"In which of the following locations do Buddhist, Hindu, and Jain rock-cut caves exist together?",Elephanta,Karle,Ellora,Kanheri,c
Which of the following is NOT a type of religious monument found in the caves of Ellora?,Buddhist monasteries,Hindu temples,Jain temples,Sikh Gurudwaras,d
The sculpture depicting the Varaha avatar of Vishnu is located in which cave?,Nagarjuni cave,Barabar cave,Udayagiri cave,Bhitargaon cave,c
The Somapura Mahavihara was constructed by whom?,Nagasena,Milinda,Dharmapala,Chandra,c
The ancient temple dedicated to Bhima Devi is situated in which location?,"Sarnath, Uttar Pradesh","Pinjore, Haryana","Vidisha, Madhya Pradesh","Barabar Caves, Bihar",b
To which sect did the Mauryas donate the Nagarjuni caves?,Jain,Buddhist,Ajivika,Shaiva,c
Which architectural element is related to the Buddhist stupa?,Mandapa,Gopuram,Harmika,Vimana,c
In which state is the Phodong Monastery situated?,Arunachal Pradesh,Odisha,Sikkim,Karnataka,c
The Dilwara Temple is primarily associated with which religion?,Buddhism,Shaivism,Vaishnavism,Jainism,d
The Dilwara temples are located in which of the following places in India?,Basar,Mumbai,Mount Abu,Pattadakal,c
Who built the Konark Sun Temple in Odisha?,Suryavarman II,Ashoka,Narasimhadeva I,Rashtrakuta dynasty,c
Where are the Elephanta Caves located?,Pattadakal,Mumbai,Mahabalipuram,Jigadh,b
The monolithic rock temples in Mahabalipuram are famously known as:,Vimana,Rathas,Stupas,Chaityas,b
The group of monuments in Pattadakal is located in which state?,Odisha,Andhra Pradesh,Karnataka,Cambodia,c
The Rock Shelters of Bhimbetka are located at the foothills of which range?,Aravali Range,Eastern Ghats,Vindhya Range,Western Ghats,c
In which state is the Chandragiri Fort located?,Karnataka,Andhra Pradesh,Odisha,Maharashtra,b
The Angkor Wat temple in Cambodia was built by whom?,Narasimhadeva I,Suryavarman II,Ashoka,Kanishka,b
The Gnana Saraswati Temple is located in which of the following places?,Guwahati,Mumbai,Basar,Mahabalipuram,c
Sanchi is famous for which type of art and architecture?,Jain art,Mughal art,Buddhist art,Dravidian art,c
The Gandhara style of art was developed by which dynasty?,Maurya dynasty,Gupta dynasty,Kushana dynasty,Rashtrakuta dynasty,c
The Allahabad Pillar contains inscriptions from which periods?,"Maurya, Gupta, and Mughal","Gupta, Kushana, and Maurya","Mughal, Kushana, and Gupta","Kushana, Maurya, and Mughal",a
What architectural feature represents a temple in the Dravidian style?,Torana,Vihara,Vimana,Stupa,c
Where is the Shiva Cave located?,Ajanta,Ellora,Elephanta,Sanchi,c
Ashoka's Rock Edict site is located at which place in Odisha?,Udayagiri,Khandagiri,Jigadh,Konark,c
What is the location of 'Village of Incline' near the Rajarajeshwar Temple known as?,Ellora,Charupallam,Pattadakal,Bhimbetka,b
Which dynasty built the Kailasa Temple?,Maurya,Gupta,Rashtrakuta,Kushana,c
What is the famous name of the monolithic rock temples in Mahabalipuram?,Vimana,Rathas,Stupas,Chaityas,b
Sanchi is well-known for its excellent example of which art and architecture?,Jain,Mughal,Buddhist,Dravidian,c
What represents the architecture of a temple of the Dravidian style?,Stupa,Ratha,Vihara,Vimana,d
Near which temple is 'Village of Incline' (Charupallam) located?,Angkor Wat Temple,Rajarajeshwar Temple,Dilwara Temple,Konark Sun Temple,b
The Konark Sun Temple was built by which ruler?,Raja Raja Chola I,Narasimhadeva I,Krishnadevaraya,Harshavardhana,b
The Gnana Saraswati Temple of South India is located in which city?,Tirupati,Basar,Madurai,Kanchipuram,b
"A pillar with inscriptions from three different periods (Maurya, Gupta, and Mughal) is located in:",Delhi,Allahabad (Prayagraj),Patna,Varanasi,b
The Shiva cave is located in which of the following?,Ajanta,Ellora,Elephanta,Badami,c
Which of the following is located near the Rajarajeshwar temple?,Sanchi,Charupallam,Pattadakal,Bhimbetka,b
In which Indian state is the Kapileshwar Temple located?,Odisha,Maharashtra,Tamil Nadu,Chhattisgarh,c
The Nishumbhasudini Devi Temple was built by which dynasty?,The Mauryas,The Guptas,The Cholas,The Rajputs,c
The Mahishasuramardini Temple is located in which district of Chhattisgarh?,Raipur,Bilaspur,Durg,Korba,d
The Borobudur Temple is located in which country?,India,Thailand,Indonesia,Malaysia,c
What is the name of the fifth Ratha in the Five Rathas of Mahabalipuram?,Dharmaraja Ratha,Arjuna Ratha,Bhima Ratha,Draupadi Ratha,d
The Kandariya Mahadeva Temple is located in which of the following places?,Mahabalipuram,Khajuraho,Ranakpur,Chaiturgarh,b
In which district of Rajasthan is the Neemrana Baori located?,Jaipur,Udaipur,Jodhpur,Alwar,d
Charaka Samhita is primarily related to which field?,Mathematics,Astronomy,Medicine,Literature,c
Tamil literature is also known as?,Vedic Literature,Gupta Literature,Sangam Literature,Mauryan Literature,c
The Sanskrit text Lilavati is related to which subject?,Medicine,Astronomy,Mathematics,Literature,c
Who is the author of the book 'Malavikagnimitram'?,Bana,Vishakhadatta,Kalidasa,Vyasa,c
Who wrote the book 'Kadambari'?,Kalidasa,Bana,Vishakhadatta,Megasthenes,b
The 'Mudrarakshasa' was written by whom?,Kalidasa,Bana,Vishakhadatta,Vyasa,c
"Megasthenes, the author of Indica, was originally from which country?",India,China,Greece,Egypt,c
For how many days was the Battle of Kurukshetra fought?,10 days,15 days,18 days,21 days,c
Which Parva of the Mahabharata describes the Bhagavad Gita?,Adi Parva,Sabha Parva,Vana Parva,Bhishma Parva,d
The Dharmaraja Ratha monument is located in which city?,Kanchipuram,Madurai,Mahabalipuram,Chennai,c
The Kandariya Mahadeva Temple is situated in which location?,Konark,Khajuraho,Mount Abu,Ajanta,b
Who is the author of the book 'Kadambari'?,Kalidasa,Vishakhadatta,Bana,Megasthenes,c
The Bhagavad Gita is a part of which Parva of the Mahabharata?,Adi Parva,Sabha Parva,Bhishma Parva,Vana Parva,c
The Kapileshwar temple is dedicated to which Indian deity?,Vishnu,Ganesha,Shiva,Brahma,c
The Mahishasuramardini Temple is situated in which state?,Odisha,Chhattisgarh,Jharkhand,Bihar,b
The temple located in Ranakpur is dedicated to which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
The Sanskrit text 'Lilavati' is written on which subject?,Astronomy,Medicine,Mathematics,Astrology,c
Which language was 'Mudrarakshasa' written in?,Pali,Prakrit,Sanskrit,Tamil,c
"In which state are the Biraja, Rajarani, and Samaleswari Temples located?",West Bengal,Bihar,Odisha,Assam,c
The temple located in Ranakpur is associated with which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
Which language's literature is famously known as Sangam literature?,Sanskrit,Telugu,Tamil,Kannada,c
Who wrote the book 'Abhijnanasakuntalam'?,Bana,Vishakhadatta,Kalidasa,Vyasa,c
In which language did Kalidasa compose the epic Meghaduta?,Pali,Prakrit,Sanskrit,Tamil,c
What is the original name of Mahabharata?,Ramayana,Jaya Samhita,Kadambari,Indica,b
Which of the following books was NOT written by Kalidasa?,Abhijnanasakuntalam,Malavikagnimitram,Vikramorvashiyam,Harshacharita,d
"Who is credited as the author of the Sanskrit epic, Mahabharata?",Kalidasa,Bhasa,Harsha,Maharishi Ved Vyasa,d
Which drama describes the love story of Pururavas and Urvashi?,Mudrarakshasa,Ratnavali,Vikramorvashiyam,Nagananda,c
Harshavardhana's Nagananda describes the story of whose self-sacrifice?,Emperor Bharata,King Pururavas,Vidyadhara King Jimutavahana,Prince Dashakumaracharitam,c
Who is the author of the drama 'Mudrarakshasa'?,Bhasa,Vishakhadatta,Dandin,Bana,b
Which of the following is related to medicine and surgery?,Lilavati,Charaka Samhita,Sushruta Samhita,Ashtadhyayi,c
"Match the following books with their respective authors:

   I. Indica         A. Bana
   II. Kadambari      B. Megasthenes

Choose the correct matching sequence:","I-A, II-B","I-B, II-A","I-A, II-A","I-B, II-B",b
In which language is Gunadhya's Brihatkatha written?,Sanskrit,Tamil,Pali,Paisachi,d
Who among the following was a famous grammarian of Sanskrit?,Sattanar,Dandin,Panini,Bharata Muni,c
The 'Natya Shastra' is a book on which subject?,Mathematics,Classical Dance of India,Medicine,Grammar,b
Which of the following statements is INCORRECT about the provided text?,Tamil literature is known as Sangam literature.,'Sushruta Samhita' is related to medicine and surgery.,Megasthenes was originally from Rome.,The author of 'Harshacharita' is Bana.,c
Who is the author of 'Harshacharita'?,Kalidasa,Bhasa,Bana,Dandin,c
"Match the following books with their respective authors:

Column I
(A) Mudrarakshasa
(B) Swapnavasavadattam

Column II
(1) Bhasa
(2) Vishakhadatta

Choose the correct option:","A-1, B-2","A-2, B-1","A-2, B-2","A-1, B-1",b
Which of the following statements is INCORRECT about 'Sushruta Samhita'?,It is related to medicine.,It is related to surgery.,It is written in Tamil.,It is an ancient text.,c
Who composed the Tamil epic Manimekalai?,Kalidasa,Sattanar,Megasthenes,Panini,b
Who was the author of the book 'Indica'?,Panini,Bharata Muni,Megasthenes,Kalidasa,c
The name 'Bharat' is used as a title for India in which document?,Arthashastra,Indian Constitution,Indica,Rajatarangini,b
Which of the following is the longest epic known to date?,Ramayana,Meghaduta,Mahabharata,Indica,c
"Who is the author of the ancient Sanskrit text, Ashtadhyayi?",Bana,Dandin,Panini,Bharata Muni,c
The drama 'Vikramorvashiyam' narrates the love story of which two characters?,Rama and Sita,Pururavas and Urvashi,Dushyanta and Shakuntala,Agni and Ratnavali,b
Which of the following is NOT a work of Kalidasa?,Kumarasambhavam,Malavikagnimitram,Ratnavali,Abhijnanasakuntalam,c
The Sanskrit drama 'Ratnavali' is associated with whose love story?,Princess Shakuntala,Princess Ratnavali,Urvashi,Sita,b
Who wrote the book 'Ashtadhyayi'?,Bana,Kalidasa,Panini,Bharata Muni,c
The 'Natya Shastra' is related to which art form?,Medicine,Mathematics,Classical Dance,Grammar,c
"According to the provided text, which name is used as a title for India in the Indian Constitution?",Hindustan,Bharat,Aryavarta,India,b
Who is considered the author of the Sanskrit epic Mahabharata?,Kalidasa,Bana,Maharishi Ved Vyasa,Bharata Muni,c
Which language was used by Kalidasa to write his epic Meghaduta?,Tamil,Paisachi,Sanskrit,Prakrit,c
The drama 'Vikramorvashiyam' narrates the love story of which of the following pairs?,Ratnavali and Harsha,Shakuntala and Dushyanta,Pururavas and Urvashi,Jimutavahana and Nagas,c
Which drama describes the story of Vidyadhara King Jimutavahana's self-sacrifice?,Mudrarakshasa,Nagananda,Swapnavasavadattam,Malavikagnimitram,b
Which of the following dramas was written by Bhasa?,Mudrarakshasa,Harshacharita,Swapnavasavadattam,Kumarasambhavam,c
Who is the author of 'Dashakumaracharitam'?,Bana,Dandin,Bharata Muni,Panini,b
The 'Sushruta Samhita' is related to which of the following?,Mathematics,Grammar,Medicine and Surgery,Classical Dance,c
Which of the following is another name for Tamil literature?,Lilavati,Sangam literature,Brihatkatha,Jaya Samhita,b
Panini is known for his expertise in which field?,Medicine,Grammar,Surgery,Classical Dance,b
"Who wrote the Natya Shastra, a book on classical dance of India?",Kalidasa,Panini,Bharata Muni,Megasthenes,c
Who is the author of the book 'Panchatantra'?,Aryabhata,Vishnu Sharma,Bhasa,Dandin,b
Which language was 'Aryabhattiyam' written in?,Tamil,Pali,Sanskrit,Prakrit,c
Who wrote the Sanskrit drama 'Swapnavasavadattam'?,Kalidasa,Banabhatta,Bhasa,Shudraka,c
Who composed 'Dashakumaracharitam'?,Megasthenes,Dandin,Jayadeva,Al-Biruni,b
Who among the following mentioned the minutest particle of matter and named it Atom?,Sushruta,Kanada,Bhaskara,Varahamihira,b
Kamban compiled the Tamil version of which epic?,Mahabharata,Panchatantra,Ramayana,Silappadikaram,c
Who is the author of 'Mricchakatikam'?,Bhasa,Shudraka,Kalidasa,Banabhatta,b
Which of the following is also called the 'fifth Veda'?,Ramayana,Indica,Manusmriti,Mahabharata,d
"Match the following books with their authors:

Column I
(A) Raghuvamsham
(B) Pancha-Siddhantika
(C) Tirukkural

Column II
(1) Varahamihira
(2) Tiruvalluvar
(3) Kalidasa","A-1, B-2, C-3","A-3, B-1, C-2","A-2, B-3, C-1","A-3, B-2, C-1",b
'Charaka Samhita' is related to which branch of medicine?,Surgery,Ayurveda,Mathematics,Astronomy,b
Who is known as the Father of Indian Surgery?,Charaka,Sushruta,Bhaskara,Kalhana,b
The book 'Rajatarangini' describes the kings of which state?,Gujarat,Kashmir,Tamil Nadu,Rajasthan,b
Who wrote the book 'Rajatarangini'?,Kalidasa,Kalhana,Banabhatta,Amarasimha,b
The ancient Indian legal document 'Manusmriti' was written in which language?,Tamil,Pali,Sanskrit,Prakrit,c
Lilavati is a medieval Indian book written on which subject?,Medicine,Astronomy,Mathematics,Literature,c
Who translated Manusmriti into English?,Megasthenes,George Buhler,Al-Biruni,Tiruvalluvar,b
Which of the following is a biography of King Harshavardhana?,Rajatarangini,Amarakosha,Harshacharita,Ratnavali,c
Who composed the biography of King Harshavardhana?,Kalhana,Banabhatta,Amarasimha,Harshavardhana,b
What is the name of the dictionary of words of the Sanskrit language prepared by Amarasimha?,Rajatarangini,Harshacharita,Ratnavali,Amarakosha,d
Which literary work is attributed to Harshavardhana?,Harshacharita,Amarakosha,Ratnavali,Rajatarangini,c
Which of the following books was written by Banabhatta?,Gita Govinda,Harshacharita,Indica,Rajatarangini,b
Who is the author of 'Kitab-ul-Hind'?,Megasthenes,Al-Biruni,Kamban,Tiruvalluvar,b
The ancient Indian philosopher who mentioned 'Atom' was?,Sushruta,Bhaskara,Kanada,Varahamihira,c
"Match the following:
Column I
(A) Sushruta
(B) Varahamihira
(C) Tiruvalluvar
(D) Kalhana

Column II
(1) Tirukkural
(2) Father of Indian Surgery
(3) Rajatarangini
(4) Pancha-Siddhantika","A-2, B-4, C-1, D-3","A-4, B-3, C-2, D-1","A-1, B-2, C-3, D-4","A-3, B-1, C-4, D-2",a
'Amarakosha' is a dictionary of which language?,Tamil,Prakrit,Sanskrit,Pali,c
The original name of which epic is Jaya Samhita?,Ramayana,Raghuvamsham,Indica,Mahabharata,d
Who wrote the literary work 'Ratnavali'?,Banabhatta,Harshavardhana,Kalidasa,Al-Biruni,b
Who wrote 'Gita Govinda'?,Kamban,Jayadeva,Amarasimha,Bhaskara,b
'Kitab-ul-Hind' is the work of which traveler and scholar?,Megasthenes,Sushruta,Al-Biruni,Kalidasa,c
Who compiled the Tamil version of Ramayana?,Tiruvalluvar,Kamban,Shudraka,Kalhana,b
Which language were 'Silappadikaram' and 'Manimekalai' written in?,Sanskrit,Pali,Tamil,Prakrit,c
Mahabharata is also known as the:,Fourth Veda,Fifth Veda,Sixth Veda,Seventh Veda,b
Who compiled 'Raghuvamsham'?,Vishnu Sharma,Kalidasa,Varahamihira,Tiruvalluvar,b
"Who is the author of Pancha-Siddhantika, Brihat-Samhita and Sankhya-Siddhanta?",Aryabhata,Banabhatta,Varahamihira,Kanada,c
Who compiled the text 'Tirukkural'?,Kamban,Tiruvalluvar,Shudraka,Kalhana,b
Which of the following is a medieval Indian book on mathematics?,Amarakosha,Lilavati,Rajatarangini,Indica,b
Which literary work gives us correct information about Harsha and his administration?,Ratnavali,Amarakosha,Harshacharita,Mricchakatikam,c
Who prepared 'Amarakosha'?,Amarasimha,Banabhatta,Kalhana,Al-Biruni,a
Who is the author of the book 'Rajatarangini'?,Vishakhadatta,Kalhana,Chanakya,Kalidasa,b
Which of the following literary works were composed by Kalidasa?,Rajatarangini and Gita Govinda,Meghaduta and Abhijnanasakuntalam,Arthashastra and Mudrarakshasa,Harshacharitra and Ashtadhyayi,b
Who is known as the founder of the Samkhya system of Hindu philosophy?,Chintamani Bhatta,Khwaja Zia-ud-din Nakhshavi,Rishi Kapila,W.A. Fairservis,c
The Sanskrit text 'Shuka Saptati' was translated into Persian and named 'Tutinama' by whom?,Jonaraja,Shrivara,Khwaja Zia-ud-din Nakhshavi,Al-Biruni,c
Charaka Samhita is divided into how many sections?,6,10,12,8,d
Which of the following is related to the Khuddaka Nikaya in Buddhist literature?,Arthashastra,Berigava,Indica,Kitab-ul-Hind,b
Who authored 'Dashakumaracharitam'?,Pliny the Elder,Dandin,Megasthenes,Harishena,b
Who wrote 'The Roots of Ancient India'?,W.A. Fairservis,Jonaraja,Shrivara,Bhoja,a
Which authors continued Kalhana's Rajatarangini?,Jonaraja and Shrivara,Vakpati and Panini,Harishena and Chanakya,Megasthenes and Al-Biruni,a
Which Roman author wrote 'Natural History'?,Megasthenes,Al-Biruni,Pliny the Elder,Xuanzang,c
Megasthenes' book 'Indica' described India during the reign of which dynasty?,Gupta dynasty,Mauryan dynasty,Mughal dynasty,Vardhana dynasty,b
Who composed the Prayaga Prashasti in Sanskrit?,Banabhatta,Harishena,Kalidasa,Panini,b
Which book written by Panini is related to grammar?,Rajatarangini,Ashtadhyayi,Arthashastra,Indica,b
Who wrote 'Amuktamalyada'?,Krishnadeva Raya,Chanakya,Kalhana,Kalidasa,a
Al-Biruni's famous work 'Kitab-ul-Hind' is a composition in which language?,Sanskrit,Persian,Arabic,Kannada,c
Who is the author of Arthashastra?,Megasthenes,Chanakya,Kalhana,Kalidasa,b
The book 'Rajatarangini' gives the most detailed description of the history of which state?,Gujarat,Kashmir,Rajasthan,Punjab,b
Who is the author of the Sanskrit text 'Shuka Saptati'?,Khwaja Zia-ud-din Nakhshavi,Chintamani Bhatta,Kalhana,W.A. Fairservis,b
"Match the following authors with their respective works:

Column I
(A) Kalhana
(B) Vishakhadatta
(C) Dandin
(D) Jayadeva

Column II
(1) Mudrarakshasa
(2) Dashakumaracharitam
(3) Rajatarangini
(4) Gita Govinda","A-3, B-1, C-2, D-4","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-4, B-3, C-2, D-1",a
How many sections are in the Charaka Samhita?,10,8,120,7,b
Which of the following statements about 'Rajatarangini' is INCORRECT?,It was written in the 12th century AD.,It gives a detailed description of the history of Kashmir.,It was continued by Jonaraja and Shrivara.,It was written by Megasthenes.,d
In which language was Al-Biruni's 'Kitab-ul-Hind' composed?,Sanskrit,Persian,Arabic,Kannada,c
"Who wrote 'Indica', describing India during the Mauryan dynasty?",Pliny the Elder,Xuanzang,Megasthenes,Panini,c
Which of the following is the correct Persian translation of 'Shuka Saptati'?,Kitab-ul-Hind,Indica,Tutinama,Harshacharitra,c
Which Buddhist literature is 'Berigava' related to?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Khuddaka Nikaya,d
Who is the author of 'Gita Govinda'?,Kalidasa,Jayadeva,Kalhana,Banabhatta,b
Who wrote the book on imaginary scientific instruments?,Kalhana,Bhoja,Dandin,Vakpati,b
The author of 'Gaudavaho' is:,Bhoja,Dandin,Vakpati,Kalhana,c
The book 'Natural History' was written by which author?,Megasthenes,Banabhatta,Pliny the Elder,Harishena,c
How many classes of Indian society are mentioned in Megasthenes' book 'Indica'?,5,6,7,8,c
The Prayaga Prashasti was composed by whom?,Kalidasa,Banabhatta,Harishena,Megasthenes,c
Who is the author of 'The Records of the Western World' (Si-yu-ki)?,Megasthenes,Xuanzang,Al-Biruni,Kalhana,b
What is the subject of the book 'Rajatarangini'?,Indian Grammar,Imaginary scientific instruments,History of the Kashmir state,Ancient Indian Trade,c
The text 'Vikramarjuna Vijaya' written by Pampa is in which language?,Sanskrit,Persian,Arabic,Kannada,d
"Match the following authors with their works:

Column I
(A) Kalidasa
(B) Kalhana
(C) Megasthenes
(D) Panini

Column II
(1) Indica
(2) Rajatarangini
(3) Ashtadhyayi
(4) Meghaduta

","A-4, B-2, C-1, D-3","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-3, B-4, C-1, D-2",a
