Question,Option A,Option B,Option C,Option D,Correct Answer
Who is credited with introducing the Tappa style and inventing the Bada Khayal?,Wajid Ali Shah,Miyan Ghulam Nabi Shori,Hussain Sharqine,Bindadin,c
Which Nawab is known for composing bandishes under the name 'Akhtarpriya'?,Hussain Sharqine,Miyan Ghulam Nabi Shori,Pandit Krishna Maharaj,Wajid Ali Shah,d
Under what name did 'Bindadin' compose bandishes?,Akhtarpriya,Rangeela Gharana,From Sanadpriyanam,Appaji,c
Which prominent musician of Faizabad developed the Tappa style of classical music?,Hussain Sharqine,Pandit Krishna Maharaj,Miyan Ghulam Nabi Shori,Wajid Ali Shah,c
Which famous Indian classical singer was fondly called 'Appaji' by her disciples?,Fayyaz Khan,Girija Devi,Radha,Krishna,b
Which gharana focuses more on the spiritual aspects of the dance form?,Lucknow Gharana,Agra Gharana,Banaras Gharana,Imdad Khani Gharana,c
"Which famous Indian tabla player, born in Kabir Chaura, Varanasi, belongs to the Banaras Gharana?",Fayyaz Khan,Ustad Bismillah Khan,Hussain Sharqine,Pandit Krishna Maharaj,d
Which place is known for the Imdad Khani Gharana of Sitar and Surbahar?,Agra,Etawah,Lucknow,Varanasi,b
Where is the Rangeela Gharana founded by Fayyaz Khan located?,Lucknow,Agra,Varanasi,Etawah,b
"What is another name for 'Lucknow Gharana', a style of dance and music?",Rangeela Gharana,Banaras Gharana,Former household,Imdad Khani Gharana,c
Which of the following statements is INCORRECT regarding folk songs?,Malhar is a type of song.,Alha is sung in Bundelkhand.,Dhola folk song is popular in Agra and Meerut.,Kajri is sung during the winter season.,d
"Which song praises the divinity of Radha and Krishna, as mentioned in the text?",Malhar,Brgy,Sentimental,Chaiti,c
In which region is the folk song 'Hardaul Katha' popular?,Agra only,Meerut only,Bundelkhand (Uttar Pradesh and Madhya Pradesh),Eastern Uttar Pradesh Varanasi,c
Which award is given in Uttar Pradesh according to the text?,Padma Vibhushan,Bharat Ratna,Sangeet Natak Akademi Award,Sangeet Ratna Award,d
"Who is the Sangeet Ratna Award named after, as indicated in the text?",Pandit Krishna Maharaj,Wajid Ali Shah,Ustad Bismillah Khan,Fayyaz Khan,c
"Khayal singing style is a blend of which two musical forms, according to the text?",Hindustani and Carnatic music,Dhrupad and Carnatic music,Iranian music and Carnatic music,Iranian music and Dhrupad singing,d
Which of the following musical systems are associated with the Khayal singing style?,Hindustani and Western music systems,Carnatic and Western music systems,Hindustani and Carnatic music systems,Dhrupad and Hindustani music systems,c
Which Nawab composed bandishes under the pen name 'Akhtarpriya'?,Miyan Ghulam Nabi Shori,Hussain Sharqine,Pandit Krishna Maharaj,Wajid Ali Shah,d
'Bindadin' composed bandishes under which name?,Akhtarpriya,Rangeela,Sanadpriyanam,Appaji,c
"Miyan Ghulam Nabi Shori, a prominent musician of Faizabad, developed which style of classical music?",Khayal,Dhrupad,Tappa,Carnatic,c
Which gharana emphasizes the spiritual aspects of dance?,Lucknow Gharana,Etawah Gharana,Banaras Gharana,Agra Gharana,c
"Pandit Krishna Maharaj, a famous tabla player, belongs to which Gharana?",Etawah Gharana,Agra Gharana,Lucknow Gharana,Banaras Gharana,d
The Imdad Khani Gharana of Sitar and Surbahar is associated with which place?,Agra,Varanasi,Etawah,Lucknow,c
"Fayyaz Khan founded the Rangeela Gharana, which is located in:",Lucknow,Varanasi,Etawah,Agra,d
What is another name for the 'Lucknow Gharana'?,Rangeela household,Imdad Khani,Former household,Sanadpriyanam,c
Which of the following folk songs is popular in Agra and Meerut?,Kajri,Alha,Dhola,Chaiti,c
In which region of Uttar Pradesh is the folk song 'Alha' commonly sung?,Varanasi,Agra,Meerut,Bundelkhand,d
Which folk song of Uttar Pradesh is associated with the monsoon season and depicts longing?,Dhola,Chaiti,Kajri,Alha,c
'Hardaul Katha' is a folk song popular in which region?,Agra,Meerut,Varanasi,Bundelkhand,d
The Sangeet Ratna Award given in Uttar Pradesh is named after whom?,Fayyaz Khan,Girija Devi,Ustad Bismillah Khan,Pandit Krishna Maharaj,c
Which of the following statements is INCORRECT according to the text?,Wajid Ali Shah composed bandishes under the name 'Akhtarpriya'.,Miyan Ghulam Nabi Shori developed the Tappa style of classical music.,Pandit Krishna Maharaj belongs to the Agra Gharana.,The Rangeela Gharana is located in Agra.,c
Which type of song praises the divinity of Radha and Krishna?,Malhar,Brgy,Chaiti,Sentimental,d
What type of song is Malhar?,Sentimental,Brgy,Kajri,Chaiti,b
In which places is the Dhola folk song popular?,Agra and Meerut,Bundelkhand,Varanasi and Faizabad,Lucknow and Etawah,a
Where is Alha typically sung?,Agra,Meerut,Bundelkhand,Varanasi,c
"Which song is typically sung in Eastern Uttar Pradesh, specifically Varanasi?",Kajri,Hardaul Katha,Chaiti,Dhola,c
Which folk song of Uttar Pradesh is sung during the monsoon season and depicts the feeling of longing?,Alha,Dhola,Kajri,Chaiti,c
The Sangeet Ratna Award given in Uttar Pradesh is named after which personality?,Pandit Krishna Maharaj,Girija Devi,Ustad Bismillah Khan,Fayyaz Khan,c
The Khayal singing style is a blend of which musical traditions?,Dhrupad singing style and Carnatic music,Iranian music and Carnatic music,Iranian music and Dhrupad singing style,Hindustani music and Iranian music,c
Nawab Wajid Ali Shah composed bandishes under what pen name?,Sanadpriyanam,Akhtarpriya,Bindadin,Appaji,b
Bindadin composed bandishes under the name:,Akhtarpriya,Miyan Ghulam Nabi Shori,Ustad Bismillah Khan,Sanadpriyanam,d
"Miyan Ghulam Nabi Shori, a prominent musician, developed the Tappa style of classical music in which location?",Agra,Lucknow,Faizabad,Etawah,c
Which famous Indian classical singer was known as 'Appaji' by her disciples?,Fayyaz Khan,Wajid Ali Shah,Girija Devi,Bindadin,c
Which Gharana is characterized by its focus on the spiritual aspects of dance?,Lucknow Gharana,Agra Gharana,Banaras Gharana,Imdad Khani Gharana,c
"Pandit Krishna Maharaj, a renowned tabla player, belongs to which Gharana?",Agra Gharana,Lucknow Gharana,Banaras Gharana,Rangeela Gharana,c
What is another name for 'Lucknow Gharana'?,Imdad Khani Gharana,Former household,Rangeela Gharana,Banaras Gharana,b
In which region is the Alha folk song traditionally sung?,Agra,Meerut,Bundelkhand,Varanasi,c
"Which folk song is typically performed in Eastern Uttar Pradesh, specifically Varanasi?",Alha,Kajri,Chaiti,Dhola,c
Which folk song of Uttar Pradesh is associated with the monsoon season and feelings of longing?,Chaiti,Dhola,Kajri,Alha,c
The 'Hardaul Katha' is a folk song popular in which region?,Agra and Meerut only,Varanasi only,Bundelkhand in Uttar Pradesh and Madhya Pradesh,Eastern Uttar Pradesh only,c
"In which year was the College of Arts and Crafts, Lucknow, established?",1926 AD,1957 AD,1911 AD,1963 AD,c
Morris College of Hindustan Music was established in which year?,1911,1949,1957,1926,d
In what year was the name of Bhatkhande Hindustani Music College changed to Bhatkhande Music Institute?,1957,2000,1966,2022,c
When did the Government of India grant Bhatkhande Music Institute the status of a deemed university?,1966,2022,1957,2000,d
In which year was Bhatkhande Music Institute given the status of Cultural University?,1966,2000,1957,2022,d
The Uttar Pradesh Cultural Department was established in which year?,1962,1963,1957,1973,c
In which city is the Uttar Pradesh Sangeet Natak Academy located?,Prayagraj,Varanasi,Ayodhya,Lucknow,d
The State Lalit Kala Academy is situated in which city?,Prayagraj,Varanasi,Ayodhya,Lucknow,d
In which year was the Uttar Pradesh State Archives initially established in Prayagraj?,1973,1963,1949,1957,c
The Uttar Pradesh State Archives was shifted to Lucknow in which year?,1949,1957,1963,1973,d
Where is Motilal Nehru Children's Museum established?,Prayagraj,Varanasi,Lucknow,Ayodhya,c
Jain Vidya Shodh Sansthan is located in which city?,Prayagraj,Varanasi,Lucknow,Ayodhya,c
In which city is Bharatiya Kala Bhavan established?,Lucknow,Prayagraj,Varanasi,Ayodhya,c
Where is Rabindralay established?,Varanasi,Prayagraj,Lucknow,Ayodhya,c
Bharatendu Natya Academy is located in which city?,Prayagraj,Varanasi,Ayodhya,Lucknow,d
In which city is the National Kathak Institute established?,Varanasi,Prayagraj,Lucknow,Ayodhya,c
Ayodhya Research Institute is located in which city?,Lucknow,Varanasi,Prayagraj,Ayodhya,d
Which of the following is NOT a folk dance of Uttar Pradesh?,Charkula,Karma,Pandava,Bhangra,d
Which classical dance form originated in Uttar Pradesh?,Bharatanatyam,Kathakali,Kuchipudi,Kathak,d
Kathak is a characteristic of which style?,Bihar,Uttar Pradesh,Madhya Pradesh,Rajasthan,b
"Match the following institutions with their year of establishment:

Column I
(A) State Lalit Kala Academy
(B) Uttar Pradesh Sangeet Natak Academy

Column II
(1) 1963
(2) 1962

Choose the correct sequence:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
"Arrange the following events in chronological order:
(1) Establishment of the Uttar Pradesh Cultural Department
(2) Establishment of the State Lalit Kala Academy
(3) Establishment of the Uttar Pradesh Sangeet Natak Academy","3, 2, 1","1, 2, 3","2, 3, 1","1, 3, 2",b
"Match the following institutions with their location:

Column I
(A) Uttar Pradesh State Archives
(B) Motilal Nehru Children's Museum

Column II
(1) Lucknow
(2) Prayagraj (Initially)

Choose the correct sequence:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
Which of the following statements is INCORRECT regarding Bhatkhande Music Institute?,It was formerly known as Morris College of Hindustan Music.,It was given the status of a deemed university in 2000.,It was given the status of Cultural University in 2022.,It was established in 1957.,d
In which year was the name of Bhatkhande Hindustani Music College changed to Bhatkhande Music Institute?,2000,1986,1966,1963,c
The Government of India granted the status of deemed university to Bhatkhande Music Institute in which year?,2022,1991,1975,2000,d
In what year was Bhatkhande Music Institute granted the status of a Cultural University?,2000,2022,1966,1957,b
When was the Uttar Pradesh Cultural Department established?,1962,1963,1957,1973,c
In which year was the State Lalit Kala Academy established in Lucknow?,1957,1962,1963,1975,b
The Uttar Pradesh State Archives was initially established in Prayagraj in 1949 and later shifted to which city in 1973?,Varanasi,Lucknow,Ayodhya,Kanpur,b
Motilal Nehru Children's Museum is located in which city?,Prayagraj,Varanasi,Lucknow,Ayodhya,c
In which city is the Jain Vidya Shodh Sansthan located?,Varanasi,Prayagraj,Lucknow,Ayodhya,c
Bharatiya Kala Bhavan was established in which city?,Lucknow,Prayagraj,Varanasi,Ayodhya,c
Rabindralay is located in which city?,Varanasi,Prayagraj,Lucknow,Ayodhya,c
Bharatendu Natya Academy is located in:,Prayagraj,Lucknow,Varanasi,Ayodhya,b
The National Kathak Institute is located in:,Varanasi,Lucknow,Prayagraj,Ayodhya,b
Ayodhya Research Institute is situated in:,Lucknow,Varanasi,"Tulsi Smarak Bhawan, Ayodhya",Prayagraj,c
"Which dance form, originating in Uttar Pradesh, is recognized as one of the eight classical dance forms?",Karma,Charkula,Kathak,Pandava,c
Kathak is a characteristic style of which state?,Rajasthan,Bihar,Uttar Pradesh,Madhya Pradesh,c
"Arrange the following institutions in the chronological order of their establishment:
1. State Lalit Kala Academy
2. Uttar Pradesh Sangeet Natak Academy
3. Uttar Pradesh Cultural Department
4. Motilal Nehru Children's Museum","3, 4, 1, 2","1, 2, 3, 4","4, 3, 1, 2","3, 1, 2, 4",a
In which year was Bhatkhande Music Institute recognized as a Cultural University?,2000,1973,2022,1991,c
In which city is the Uttar Pradesh Sangeet Natak Academy located and when was it established?,Prayagraj (1963),Varanasi (1962),Lucknow (1963),Ayodhya (1957),c
Where is the State Lalit Kala Academy situated and in what year was it established?,Lucknow (1962),Lucknow (1957),Prayagraj (1949),Varanasi (1920),a
"Initially, the Uttar Pradesh State Archives was established in which city, before being shifted to Lucknow?",Varanasi,Ayodhya,Prayagraj,Kanpur,c
In which city is Motilal Nehru Children's Museum located and when was it established?,Prayagraj (1949),Lucknow (1957),Varanasi (1920),Ayodhya (1986),b
Jain Vidya Shodh Sansthan is located in which city and when was it established?,"Lucknow (January 31, 1991)",Varanasi (1920),Prayagraj (1949),Ayodhya (1986),a
"Where is Bharatiya Kala Bhavan located, and in which year was it established?",Lucknow (1975),Varanasi (1920),Ayodhya (1986),Prayagraj (1949),b
Rabindralay is located in which city and when was it established?,Lucknow (1964),Varanasi (1920),Ayodhya (1986),Prayagraj (1949),a
"In which city is Bharatendu Natya Academy situated, and when was it established?",Varanasi (1920),Prayagraj (1949),Lucknow (1975),Ayodhya (1986),c
The National Kathak Institute is located in which city and was established in which year?,Lucknow (1989),Prayagraj (1949),Varanasi (1920),Ayodhya (1986),a
Where is Ayodhya Research Institute located and when was it established?,"Tulsi Smarak Bhawan, Ayodhya (1986)",Lucknow (1975),Prayagraj (1949),Varanasi (1920),a
Which of the following are main folk dances of Uttar Pradesh?,"Charkula, Karma, Pandava","Kathak, Bharatnatyam, Kuchipudi","Manipuri, Kathakali, Odissi","Sattriya, Mohiniyattam, Gaudiya Nritya",a
When was Morris College of Hindustan Music established?,1911,1966,1920,1926,d
When did Bhatkhande Music Institute receive the status of a deemed university from the Government of India?,2022,1966,2000,1975,c
In which year was Bhatkhande Music Institute granted the status of Cultural University?,1966,2000,2022,1957,c
"Match the following institutions with their respective establishment years:

Column I
(A) State Lalit Kala Academy
(B) Uttar Pradesh Sangeet Natak Academy

Column II
(1) 1963
(2) 1962","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
The Uttar Pradesh State Archives was initially established in Prayagraj in 1949 and later shifted to which city?,Varanasi,Ayodhya,Lucknow,Kanpur,c
Jain Vidya Shodh Sansthan was established in Lucknow on which date?,31 January 1991,1 January 1986,1 January 1975,1 January 1964,a
Which of the following is the correct location and year of establishment for Rabindralay?,Ayodhya (1986),Lucknow (1964),Varanasi (1920),Lucknow (1975),b
Bharatendu Natya Academy was established in Lucknow in which year?,1964,1975,1986,1989,b
The National Kathak Institute is situated in which city?,Prayagraj,Varanasi,Lucknow,Ayodhya,c
"Ayodhya Research Institute was established in Tulsi Smarak Bhawan, Ayodhya in which year?",1975,1986,1989,1991,b
Which of the following folk dances are NOT the main folk dances of Uttar Pradesh?,Charkula,Karma,Pandava,Kuchipudi,d
To which region does the 'Diwari Pai Danda' folk dance belong in Uttar Pradesh?,Rohilkhand,Bundelkhand,Mirzapur,Lucknow,b
"What is the famous embroidery done on cloth using white thread called, and where is it primarily practiced?",Brocade (Varanasi),Sanjhi Kala (Mathura),Chikankari (Lucknow),Lavani (Rohilkhand),c
What is the approximate height of the Rumi Darwaza?,73 meters,39 meters,18 meters,53.63 meters,c
What is the height of the Dharmarajika Stupa in Sarnath?,39 meters,176 feet,60 feet,73 meters,a
What is the height of the Taj Mahal?,161 feet,30 meters,73 metres,100 feet,c
How many floors are there in the New Parliament House?,3,4,7,11,b
What is the number of stairs of Buland Darwaza?,88,11,42,70,c
What is the height of Atala Masjid?,176 feet,100 feet,15 meters,39 meters,b
How many floors are there in the Pagal Baba Temple?,4,7,11,70,c
What is the height of Akbar's tomb?,30 meters,73 meters,161 feet,100 feet,a
"Match the following folk dances with their respective regions:

Column I (Dance) | Column II (Region)
A. Sheela Dance | 1. Bundelkhand
B. Kartik Dance | 2. Mirzapur

Which of the following is the correct matching?","A-1, B-2","A-2, B-1","A-2, B-2","A-1, B-1",b
"What is the height, length, and width of the Ram Temple in Ayodhya?","Height 100 feet, length 380 feet, width 250 feet","Height 161 feet, length 50 meters, width 250 feet","Height 161 feet, length 380 feet, width 250 feet","Height 39 meters, length 50 meters, width 88 feet",c
How many stories does the Ram temple have?,Four,Eleven,Three,Seventy,c
"To which place does the dance form 'Sheela, Shaila or Shaira' belong?",Varanasi,Lucknow,Mirzapur,Mathura,c
The 'Diwari Pai Danda' folk dance is associated with which region of Uttar Pradesh?,Rohilkhand,Bundelkhand,Mirzapur,Varanasi,b
"The famous embroidery done on cloth using white thread, known as Chikankari, is associated with which place?",Varanasi,Lucknow,Mathura,Mirzapur,b
Brocade is a well-known art form originating from which city?,Lucknow,Mirzapur,Varanasi,Mathura,c
What is the height of the Rumi Darwaza?,73 meters,39 meters,60 feet (18 meters),176 feet (53.63 meters),c
What is the height of the Buland Darwaza?,73 meters,60 feet (18 meters),176 feet (53.63 meters),39 meters,c
What is the height of the top of the Chaukhandi Stupa in Sarnath?,93 feet,39 meters,2.03 metres,73 meters,a
In which of the following places is Lavani folk dance famous?,Bundelkhand,Mirzapur,Rohilkhand,Mathura,c
What is the approximate height of the Taj Mahal?,176 feet,243 feet,100 feet,60 feet,b
"The dance forms Sheela, Shaila, and Shaira belong to which of the following places?",Lucknow,Mathura,Varanasi,Mirzapur,d
Which of the following is known for Brocade art?,Lucknow,Mathura,Varanasi,Mirzapur,c
Which of the following is the approximate length of Bada Imambara?,15 meters,50 meters,161 feet,380 feet,b
Sanjhi Kala is the traditional art of which place?,Lucknow,Mathura,Varanasi,Mirzapur,b
What is the number of ghats in Varanasi?,42,11,88,7,c
What is 'Chikankari'?,A type of folk dance from Rohilkhand,Embroidery done on cloth using white thread,A historical monument in Sarnath,A traditional art form from Mathura,b
What is the height of the Atala Masjid?,39 meters,100 feet,73 meters,60 feet,b
Karmanritya is specifically related to which of the following districts?,Bundelkhand,Rohilkhand,Varanasi,Mirzapur,d
Which community performs the 'Got the stick' dance during Diwali in the Bundelkhand region?,Brahmin,Ahir,Rajput,Kayastha,b
Kartik is a folk dance primarily associated with which region?,Rohilkhand,Lucknow,Bundelkhand,Mirzapur,c
What is the name given to the famous embroidery done on cloth using white thread in Lucknow?,Brocade,Sanjhi Kala,Karmanritya,Chikankari,d
"Sanjhi Kala, a traditional art form involving stenciling, originates from which place?",Lucknow,Mathura,Varanasi,Mirzapur,b
What is the approximate height of the Dharmarajika Stupa in Sarnath?,93 feet,39 meters,73 meters,176 feet,b
What is the height of the top of the Ashoka Pillar in Sarnath?,93 feet,39 meters,2.03 meters,73 meters,c
How many floors does the Taj Mahal have?,4,7,11,3,b
How many floors are in the new Parliament House?,3,7,4,11,c
What is the total number of stairs in Buland Darwaza?,88,42,70,11,b
What is the height of the sanctum sanctorum of Chandrodaya Temple?,161 feet,100 feet,15 meters,176 feet,c
Temples in Uttar Pradesh are examples of which period?,Maurya period,Gupta period,Mughal period,Delhi Sultanate period,b
Chalk drawings or deep red coloured drawings made by ancient men in Uttar Pradesh are found in large quantities in which of the following places?,Lucknow,Varanasi,Mirzapur,Kanpur,c
Which city is known as 'City of Nawabs'?,Prayagraj,Lucknow,Varanasi,Ayodhya,b
Which city is also known as 'Gorakhdham Nagar'?,Ayodhya,Kanpur,Gorakhpur,Varanasi,c
Which city is known as 'Vishwanath city'?,Ayodhya,Varanasi,Lucknow,Kanpur,b
Kanpur is known as the 'Manchester of' which part of India?,South India,East India,North India,West India,c
Which city is known as the 'Carpet industry town'?,Moradabad,Bhadohi,Aligarh,Bareilly,b
Which city is known as 'Sonanchal'?,Mirzapur,Sonbhadra,Chandauli,Lalitpur,b
Moradabad is best known as the:,Lock city,Brass city,Leather city,Perfume city,b
Which city is known as 'Surma city'?,Aligarh,Bareilly,Kanpur,Mathura,b
Aligarh is famous as the:,Perfume city,Lock city,Brass city,Leather city,b
Firozabad is primarily known for its:,Leather industry,Bangle industry,Perfume industry,Lock industry,b
Rampur is best known as the:,City of Gardens,City of Knives,City of Lights,City of Locks,b
Which city is referred to as 'Kashi's sister'?,Ghazipur,Kannauj,Meerut,Ghaziabad,a
Kannauj is known as the 'Perfume city' or the:,City of Locks,City of Fragrances,City of Lights,City of Knives,b
Which city is known as 'Scissors Town'?,Ghaziabad,Meerut,Kanpur,Lucknow,b
Ghaziabad is also known as:,Big Delhi,Little Delhi,New Delhi,Old Delhi,b
Which of the following cities is also known as 'Buddha Nagari'?,Lucknow,Prayagraj,Noida,Varanasi,c
Chandauli is known as the:,Rice bowl,Sugar bowl,Wheat bowl,Lentil bowl,a
Pratapgarh is known as the:,Mango city,Amla city,Banana city,Guava city,b
Jaunpur is also known as:,Shiraz - e - Hind,Little Delhi,Manchester of North India,Energy Capital of India,a
Which city is known as 'Naimisharanya city'?,Sitapur,Mathura,Ayodhya,Baliya,a
Baliya is also known as the:,Rebel district,Festival city,City of Nawabs,City of Gardens,a
Mahoba is known as the:,City of Mangoes,Festival city,City of Nawabs,City of Gardens,b
Lalitpur is known as the:,Awadh,Devgarh town,Shiraz-e-Hind,Ram Janmabhoomi,b
"Match the following cities in Uttar Pradesh with their respective nicknames:

City
I. Kanpur
II. Moradabad
III. Firozabad
IV. Bareilly

Nickname
A. Brass city
B. Leather city
C. Bamboo city
D. Suhagnagari

","I-A, II-B, III-C, IV-D","I-B, II-A, III-D, IV-C","I-C, II-D, III-A, IV-B","I-D, II-C, III-B, IV-A",b
"Arrange the following cities of Uttar Pradesh in terms of their nicknames related to industry, from most general to most specific:

I. Industry City
II. Leather City
III. Carpet industry town","I, II, III","III, II, I","II, I, III","I, III, II",a
Which of the following cities is known as 'Shiraz-e-Hind'?,Lucknow,Jaunpur,Kanpur,Agra,b
Identify the WRONG statement regarding nicknames of Uttar Pradesh cities:,Sonbhadra is known as Sonanchal.,Moradabad is known as Brass city.,Aligarh is known as Perfume city.,Mathura is known as Krishna city.,c
Which city is known as 'Rebel district'?,Ballia,Ghazipur,Jaunpur,Meerut,a
Which of the following cities is known as 'Sangam city'?,Lucknow,Prayagraj,Varanasi,Ayodhya,b
Varanasi is also known as:,City of Mangoes,City of Ghats,Leather City,Lock City,b
Ayodhya is known as:,Leather city,Brass city,Ram Janmabhoomi,Perfume city,c
Kanpur is known as:,Perfume city,Leather city,Lock city,Brass city,b
Sonbhadra is known as:,Brass city,Sonanchal,Lock city,Perfume city,b
Aligarh is famous for its:,Bangles,Locks,Perfumes,Knives,b
Mathura is known as:,City of knives,Krishna city,City of Bangles,City of Perfumes,b
Firozabad is famous for:,Locks,Knives,Bangles,Perfumes,c
Rampur is known as the city of:,Locks,Bangles,Perfumes,Knives,d
Ghazipur is also known as:,City of Nawabs,Kashi's sister,City of Ghats,City of Temples,b
Which city is known as 'Perfume city'?,Kanpur,Kannauj,Lucknow,Varanasi,b
Meerut is famous as:,Lock City,Scissors Town,Leather City,Brass City,b
Ghaziabad is known as:,Little Delhi,City of Nawabs,City of Ghats,City of Temples,a
Noida and Greater Noida are situated in which district?,Ghaziabad,Gautam Buddha Nagar,Meerut,Kanpur,b
Chandauli is known as:,Rice bowl,Leather city,Lock city,Brass city,a
Pratapgarh is known as the city of:,Mangoes,Amla,Locks,Knives,b
Jaunpur is known as:,Shiraz - e - Hind,City of Nawabs,City of Ghats,City of Temples,a
Sitapur is known as:,Rebel district,Naimisharanya city,Festival city,Devgarh town,b
Ballia is known as:,Rebel district,Naimisharanya city,Festival city,Devgarh town,a
Mahoba is known as:,Rebel district,Naimisharanya city,Festival city,Devgarh town,c
Lalitpur is known as:,Rebel district,Naimisharanya city,Festival city,Devgarh town,d
Which city is known as 'Sangam city' in Uttar Pradesh?,Lucknow,Varanasi,Prayagraj,Ayodhya,c
Which city is known as 'City of Nawabs' in Uttar Pradesh?,Kanpur,Lucknow,Ayodhya,Varanasi,b
Which of the following cities is known as 'Leather city'?,Agra,Kanpur,Meerut,Bareilly,b
Which city is known as 'Brass city'?,Aligarh,Moradabad,Firozabad,Rampur,b
Which city is known as 'Lock city'?,Kanpur,Bareilly,Aligarh,Moradabad,c
Which city is known as 'Suhagnagari'?,Mathura,Firozabad,Agra,Lucknow,b
Which city is also known as 'Little Delhi'?,Noida,Ghaziabad,Greater Noida,Lucknow,b
Which district is known as the 'Rice bowl'?,Pratapgarh,Chandauli,Jaunpur,Sitapur,b
Which city is known as 'Amla city'?,Jaunpur,Sitapur,Pratapgarh,Baliya,c
Which city is known as 'Shiraz-e-Hind'?,Sitapur,Jaunpur,Mahoba,Lalitpur,b
"Match the following cities with their nicknames:

Column I (City)
(A) Prayagraj
(B) Lucknow
(C) Kanpur
(D) Varanasi

Column II (Nickname)
(1) Vishwanath city
(2) Leather city
(3) City of Nawabs
(4) Sangam city

","A-4, B-3, C-2, D-1","A-3, B-4, C-1, D-2","A-1, B-2, C-3, D-4","A-2, B-1, C-4, D-3",a
Which of the following is INCORRECTLY matched?,Moradabad - Brass city,Firozabad - Bangle city,Aligarh - Knife city,Kanpur - Leather city,c
The city of Sahet-Mahet is located in which district?,Lakhimpur Kheri,Sant Kabir Nagar,Sravasti,Azamgarh,c
Kaifi Azmi Nagar is the new name for which of the following districts?,Sant Kabir Nagar,Azamgarh,Lakhimpur Kheri,Bahraich,b
The maximum number of fairs in Uttar Pradesh are held in which district?,Prayagraj,Saharanpur,Mathura,Agra,c
In which district of Uttar Pradesh are the least number of fairs held?,Mathura,Baliya,Pilibhit,Barabanki,c
After how many years is Kumbh Mela organised?,6 years,3 years,10 years,12 years,d
What is the Ardha Kumbh now called?,Maha Kumbh,Sangam,Aquarius,Prayagraj,c
In which year was Kumbh Mela included in the UNESCO Intangible Cultural Heritage List?,2016,2018,2019,2017,d
The Ayurveda Festival is celebrated in which of the following cities?,Agra,Jhansi,Varanasi,Ayodhya,b
Which of the following festivals symbolizes Hindu-Muslim unity?,Ram Barat,Ganga Mahotsav,Sulhkul Mahotsav,Ramayana Fair,c
"Match the following fairs with their locations:

Column I
(Fair)
(A) Ram Barat
(B) Shakambhari Fair
(C) Janmashtami Fair
(D) Nauchandi Fair

Column II
(Location)
(1) Mathura
(2) Agra and Mathura
(3) Saharanpur
(4) Meerut

","A-1, B-2, C-3, D-4","A-2, B-3, C-1, D-4","A-4, B-3, C-2, D-1","A-3, B-2, C-4, D-1",b
Which of the following statements is INCORRECT regarding the fairs and festivals of Uttar Pradesh?,The fair of Syed Salar's Dargah is held in Bahraich.,The Dadri cattle fair is held in Baliya.,The Nakkataya fair is held in Varanasi.,The Ganga Mahotsav is celebrated in Chitrakoot.,d
"What is the modern name for Azamgarh, as per the text?",Lakshmipur,Kaifi Azmi Nagar,Khalilabad,Sahet - Mahet city,b
Where is the Ramayana fair primarily held?,Agra and Mathura,Jhansi,Prayagraj and Kashi,Chitrakoot and Ayodhya,d
Which festival is celebrated in Agra and is a symbol of Hindu Muslim unity?,Ram Barat festival,Syed Salar's Dargah fair,Sulhkul Mahotsav,Devasharif fair,c
Which of the following statements is INCORRECT regarding fairs in Uttar Pradesh?,The maximum number of fairs are held in Mathura.,The least number of fairs are held in Pilibhit.,The Nauchandi fair symbolizes Hindu-Muslim unity.,The Dadri cattle fair is held in Mathura.,d
"Match the following fairs with their locations:

Column I
(A) Shakambhari fair
(B) Nakkataya fair

Column II
(1) Varanasi
(2) Saharanpur

Choose the correct option:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
Khalilabad is located in which of the following districts?,Azamgarh,Lakhimpur Kheri,Sant Kabir Nagar,Sravasti,c
"In Uttar Pradesh, which district hosts the maximum number of fairs?",Prayagraj,Saharanpur,Mathura,Varanasi,c
Where is Kumbh Mela held?,On the banks of Ganga in Kashi,On the banks of Yamuna in Mathura,On the banks of Sangam in Prayagraj,In Chitrakoot,c
Where is the Ram Barat festival celebrated?,Lucknow and Kanpur,Agra and Mathura,Prayagraj and Varanasi,Chitrakoot and Ayodhya,b
Which of the following fairs is held in Saharanpur during Navratri?,Nauchandi fair,Shakambhari fair,Devasharif fair,Dadri cattle fair,b
Which fair is a symbol of Hindu-Muslim unity and is held in Meerut?,Sulhkul Mahotsav,Devasharif fair,Nauchandi fair,Syed Salar's Dargah fair,c
"Match the following fairs with their locations:

Column I
(A) Syed Salar's Dargah fair
(B) Sulhkul Mahotsav

Column II
(1) Agra
(2) Bahraich","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
Which district has the least number of fairs?,Mathura,Pilibhit,Agra,Varanasi,b
Where is the Nakkataya fair held?,Mathura,Varanasi,Agra,Prayagraj,b
The Lathmar Holi fair is held in which of the following locations?,Kanpur,Farrukhabad,Barsana (Mathura),Sitapur,c
In which district of Uttar Pradesh is the Ramnagariya fair held?,Kanpur,Sitapur,Farrukhabad,Balrampur,c
