Question,Option A,Option B,Option C,Option D,Correct Answer
In which country is the Borobudur Temple located?,Thailand,Cambodia,Indonesia,Vietnam,c
What is the name of the fifth Ratha among the Five Rathas of Mahabalipuram?,Arjuna Ratha,Bhima Ratha,Dharmaraja Ratha,Draupadi Ratha,d
The Dharmaraja Ratha monument is located in which city?,Kanchipuram,Madurai,Mahabalipuram,Chennai,c
The Ranakpur Temple is associated with which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
The Kandariya Mahadeva Temple is situated in which location?,Konark,Khajuraho,Mount Abu,Ajanta,b
In which district is the Neemrana Baori located?,Jaipur,Jodhpur,Udaipur,Alwar,d
Tamil literature is famously known as:,Vedic Literature,Sangam Literature,Puranic Literature,Sutra Literature,b
Who is the author of the book 'Kadambari'?,Kalidasa,Vishakhadatta,Bana,Megasthenes,c
The 'Mudrarakshasa' was written by which author?,Kalidasa,Bana,Vishakhadatta,Vyasa,c
The Bhagavad Gita is a part of which Parva of the Mahabharata?,Adi Parva,Sabha Parva,Bhishma Parva,Vana Parva,c
The Kapileshwar temple is dedicated to which Indian deity?,Vishnu,Ganesha,Shiva,Brahma,c
Which dynasty built the Nishumbhasudini Devi Temple?,Pallavas,Mauryas,Cholas,Guptas,c
The Mahishasuramardini Temple is situated in which state?,Odisha,Chhattisgarh,Jharkhand,Bihar,b
The world-famous Borobudur temple is located in which country?,Thailand,Vietnam,Indonesia,Malaysia,c
The Meenakshi temple is located in which state?,Kerala,Karnataka,Andhra Pradesh,Tamil Nadu,d
What is the name of the fifth Ratha among the Five Rathas in Mahabalipuram?,Arjuna Ratha,Bhima Ratha,Dharmaraja Ratha,Draupadi Ratha,d
The temple located in Ranakpur is dedicated to which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
The Kandariya Mahadeva Temple is located in which city?,Gwalior,Khajuraho,Bhopal,Indore,b
The Sanskrit text 'Lilavati' is written on which subject?,Astronomy,Medicine,Mathematics,Astrology,c
Who is the author of 'Kadambari'?,Kalidasa,Bana,Vishakhadatta,Megasthenes,b
Which language was 'Mudrarakshasa' written in?,Pali,Prakrit,Sanskrit,Tamil,c
The Battle of Kurukshetra described in the Mahabharata was fought for how many days?,15,21,18,24,c
Which Parva of Mahabharata describes the Bhagavad Gita?,Adi Parva,Sabha Parva,Bhishma Parva,Vana Parva,c
Which country is home to the Borobudur Temple?,India,Thailand,Indonesia,Malaysia,c
The Meenakshi Temple is situated in which state?,Kerala,Andhra Pradesh,Karnataka,Tamil Nadu,d
"In which state are the Biraja, Rajarani, and Samaleswari Temples located?",West Bengal,Bihar,Odisha,Assam,c
Where is the Dharmaraja Ratha monument located?,Kanchipuram,Madurai,Mahabalipuram,Thanjavur,c
The temple located in Ranakpur is associated with which religion?,Hinduism,Buddhism,Jainism,Sikhism,c
In which location is the Kandariya Mahadeva Temple situated?,Konark,Khajuraho,Mount Abu,Ajanta,b
The Neemrana Baori is located in which district of Rajasthan?,Jaipur,Jodhpur,Udaipur,Alwar,d
Charaka Samhita is related to which field?,Astronomy,Mathematics,Medicine,Astrology,c
Which language's literature is famously known as Sangam literature?,Sanskrit,Telugu,Tamil,Kannada,c
Lilavati is a Sanskrit text written on which subject?,Astronomy,Mathematics,Ayurveda,Philosophy,b
Who wrote the book 'Abhijnanasakuntalam'?,Bana,Vishakhadatta,Kalidasa,Vyasa,c
'Mudrarakshasa' was written by whom?,Kalidasa,Bana,Vishakhadatta,Vyasa,c
"For how many days was the Battle of Kurukshetra fought, as described in the Mahabharata?",15 days,21 days,18 days,12 days,c
In which language did Kalidasa compose the epic Meghaduta?,Pali,Prakrit,Sanskrit,Tamil,c
What is the original name of Mahabharata?,Ramayana,Jaya Samhita,Kadambari,Indica,b
Which of the following books was NOT written by Kalidasa?,Abhijnanasakuntalam,Malavikagnimitram,Vikramorvashiyam,Harshacharita,d
"Who is credited as the author of the Sanskrit epic, Mahabharata?",Kalidasa,Bhasa,Harsha,Maharishi Ved Vyasa,d
Which drama describes the love story of Pururavas and Urvashi?,Mudrarakshasa,Ratnavali,Vikramorvashiyam,Nagananda,c
Harshavardhana's Nagananda describes the story of whose self-sacrifice?,Emperor Bharata,King Pururavas,Vidyadhara King Jimutavahana,Prince Dashakumaracharitam,c
Who is the author of the drama 'Mudrarakshasa'?,Bhasa,Vishakhadatta,Dandin,Bana,b
Which of the following is related to medicine and surgery?,Lilavati,Charaka Samhita,Sushruta Samhita,Ashtadhyayi,c
"Match the following books with their respective authors:

   I. Indica         A. Bana
   II. Kadambari      B. Megasthenes

Choose the correct matching sequence:","I-A, II-B","I-B, II-A","I-A, II-A","I-B, II-B",b
In which language is Gunadhya's Brihatkatha written?,Sanskrit,Tamil,Pali,Paisachi,d
Who among the following was a famous grammarian of Sanskrit?,Sattanar,Dandin,Panini,Bharata Muni,c
The 'Natya Shastra' is a book on which subject?,Mathematics,Classical Dance of India,Medicine,Grammar,b
Which of the following statements is INCORRECT about the provided text?,Tamil literature is known as Sangam literature.,'Sushruta Samhita' is related to medicine and surgery.,Megasthenes was originally from Rome.,The author of 'Harshacharita' is Bana.,c
In which language did Kalidasa write his epic Meghaduta?,Pali,Prakrit,Sanskrit,Tamil,c
What is the original name of the Mahabharata?,Ramayana,Jaya Samhita,Purana,Vedas,b
Which of the following dramas describes the love story of Pururavas and Urvashi?,Abhijnanasakuntalam,Vikramorvashiyam,Malavikagnimitram,Ratnavali,b
Who is the author of 'Harshacharita'?,Kalidasa,Bhasa,Bana,Dandin,c
"Match the following books with their respective authors:

Column I
(A) Mudrarakshasa
(B) Swapnavasavadattam

Column II
(1) Bhasa
(2) Vishakhadatta

Choose the correct option:","A-1, B-2","A-2, B-1","A-2, B-2","A-1, B-1",b
Which of the following statements is INCORRECT about 'Sushruta Samhita'?,It is related to medicine.,It is related to surgery.,It is written in Tamil.,It is an ancient text.,c
Who composed the Tamil epic Manimekalai?,Kalidasa,Sattanar,Megasthenes,Panini,b
The book 'Lilavati' is written on which subject?,Medicine,Mathematics,Surgery,Grammar,b
Who was the author of the book 'Indica'?,Panini,Bharata Muni,Megasthenes,Kalidasa,c
The name 'Bharat' is used as a title for India in which document?,Arthashastra,Indian Constitution,Indica,Rajatarangini,b
Which of the following is the longest epic known to date?,Ramayana,Meghaduta,Mahabharata,Indica,c
"Who is the author of the ancient Sanskrit text, Ashtadhyayi?",Bana,Dandin,Panini,Bharata Muni,c
What is the original name of the epic Mahabharata?,Ramayana,Jaya Samhita,Indica,Brihatkatha,b
The drama 'Vikramorvashiyam' narrates the love story of which two characters?,Rama and Sita,Pururavas and Urvashi,Dushyanta and Shakuntala,Agni and Ratnavali,b
Who is the author of the book 'Abhijnanasakuntalam'?,Bana,Vishakhadatta,Harsha,Kalidasa,d
Who is considered the author of 'Kadambari'?,Dandin,Bana,Bharata Muni,Panini,b
Which of the following is NOT a work of Kalidasa?,Kumarasambhavam,Malavikagnimitram,Ratnavali,Abhijnanasakuntalam,c
"Match the following authors with their respective works:

   I. Vishakhadatta         A. Swapnavasavadattam
   II. Bhasa                 B. Mudrarakshasa
   III. Bana                  C. Harshacharita

Choose the correct option:","I-A, II-B, III-C","I-B, II-A, III-C","I-C, II-B, III-A","I-B, II-C, III-A",b
Which of the following statements is INCORRECT regarding ancient Indian texts?,'Sushruta Samhita' is related to medicine and surgery.,Tamil literature is famous as Sangam literature.,'Mudrarakshasa' was written in the Pali language.,Megasthenes wrote the book 'Indica' about India.,c
The Sanskrit drama 'Ratnavali' is associated with whose love story?,Princess Shakuntala,Princess Ratnavali,Urvashi,Sita,b
Who composed the famous Tamil epic Manimekalai?,Bhasa,Dandin,Sattanar,Gunadhya,c
Who wrote the book 'Ashtadhyayi'?,Bana,Kalidasa,Panini,Bharata Muni,c
The 'Natya Shastra' is related to which art form?,Medicine,Mathematics,Classical Dance,Grammar,c
"According to the provided text, which name is used as a title for India in the Indian Constitution?",Hindustan,Bharat,Aryavarta,India,b
Who is considered the author of the Sanskrit epic Mahabharata?,Kalidasa,Bana,Maharishi Ved Vyasa,Bharata Muni,c
Which language was used by Kalidasa to write his epic Meghaduta?,Tamil,Paisachi,Sanskrit,Prakrit,c
The drama 'Vikramorvashiyam' narrates the love story of which of the following pairs?,Ratnavali and Harsha,Shakuntala and Dushyanta,Pururavas and Urvashi,Jimutavahana and Nagas,c
Which of the following statements is INCORRECT regarding 'Ratnavali'?,It is a Sanskrit drama.,It is related to the love story of Princess Ratnavali.,It was written by Kalidasa.,It is believed to have been written by Harsha.,c
Which drama describes the story of Vidyadhara King Jimutavahana's self-sacrifice?,Mudrarakshasa,Nagananda,Swapnavasavadattam,Malavikagnimitram,b
Who wrote the drama 'Mudrarakshasa'?,Bhasa,Vishakhadatta,Bana,Dandin,b
Which of the following dramas was written by Bhasa?,Mudrarakshasa,Harshacharita,Swapnavasavadattam,Kumarasambhavam,c
Who is the author of 'Dashakumaracharitam'?,Bana,Dandin,Bharata Muni,Panini,b
Which field of study is 'Charaka Samhita' related to?,Surgery,Mathematics,Dance,Medicine,d
The 'Sushruta Samhita' is related to which of the following?,Mathematics,Grammar,Medicine and Surgery,Classical Dance,c
Which of the following is another name for Tamil literature?,Lilavati,Sangam literature,Brihatkatha,Jaya Samhita,b
Who is the author of the book 'Indica'?,Panini,Bana,Megasthenes,Kalidasa,c
Panini is known for his expertise in which field?,Medicine,Grammar,Surgery,Classical Dance,b
"Who wrote the Natya Shastra, a book on classical dance of India?",Kalidasa,Panini,Bharata Muni,Megasthenes,c
Who is the author of the book 'Panchatantra'?,Aryabhata,Vishnu Sharma,Bhasa,Dandin,b
Which language was 'Aryabhattiyam' written in?,Tamil,Pali,Sanskrit,Prakrit,c
Who wrote the Sanskrit drama 'Swapnavasavadattam'?,Kalidasa,Banabhatta,Bhasa,Shudraka,c
Who composed 'Dashakumaracharitam'?,Megasthenes,Dandin,Jayadeva,Al-Biruni,b
The author of Harshacharita is:,Kalhana,Banabhatta,Amarasimha,Tiruvalluvar,b
Who among the following mentioned the minutest particle of matter and named it Atom?,Sushruta,Kanada,Bhaskara,Varahamihira,b
Kamban compiled the Tamil version of which epic?,Mahabharata,Panchatantra,Ramayana,Silappadikaram,c
Who is the author of 'Mricchakatikam'?,Bhasa,Shudraka,Kalidasa,Banabhatta,b
Which of the following is also called the 'fifth Veda'?,Ramayana,Indica,Manusmriti,Mahabharata,d
"Match the following books with their authors:

Column I
(A) Raghuvamsham
(B) Pancha-Siddhantika
(C) Tirukkural

Column II
(1) Varahamihira
(2) Tiruvalluvar
(3) Kalidasa","A-1, B-2, C-3","A-3, B-1, C-2","A-2, B-3, C-1","A-3, B-2, C-1",b
'Charaka Samhita' is related to which branch of medicine?,Surgery,Ayurveda,Mathematics,Astronomy,b
Who is known as the Father of Indian Surgery?,Charaka,Sushruta,Bhaskara,Kalhana,b
The book 'Rajatarangini' describes the kings of which state?,Gujarat,Kashmir,Tamil Nadu,Rajasthan,b
Who wrote the book 'Rajatarangini'?,Kalidasa,Kalhana,Banabhatta,Amarasimha,b
The ancient Indian legal document 'Manusmriti' was written in which language?,Tamil,Pali,Sanskrit,Prakrit,c
Lilavati is a medieval Indian book written on which subject?,Medicine,Astronomy,Mathematics,Literature,c
Who translated Manusmriti into English?,Megasthenes,George Buhler,Al-Biruni,Tiruvalluvar,b
Which of the following is a biography of King Harshavardhana?,Rajatarangini,Amarakosha,Harshacharita,Ratnavali,c
Who composed the biography of King Harshavardhana?,Kalhana,Banabhatta,Amarasimha,Harshavardhana,b
What is the name of the dictionary of words of the Sanskrit language prepared by Amarasimha?,Rajatarangini,Harshacharita,Ratnavali,Amarakosha,d
Which literary work is attributed to Harshavardhana?,Harshacharita,Amarakosha,Ratnavali,Rajatarangini,c
The book 'Aryabhattiyam' was written in which language?,Tamil,Pali,Sanskrit,Prakrit,c
Which of the following is the original name of Mahabharata?,Raghuvamsham,Amarakosha,Jaya Samhita,Ratnavali,c
Who composed 'Dashakumaracharitam' or 'Tales of Ten Princes'?,Kalhana,Dandin,Jayadeva,Al-Biruni,b
Which of the following books was written by Banabhatta?,Gita Govinda,Harshacharita,Indica,Rajatarangini,b
Who is the author of 'Kitab-ul-Hind'?,Megasthenes,Al-Biruni,Kamban,Tiruvalluvar,b
The ancient Indian philosopher who mentioned 'Atom' was?,Sushruta,Bhaskara,Kanada,Varahamihira,c
Which of the following statements is INCORRECT about 'Manusmriti'?,It was written in Sanskrit,It is an ancient Indian legal document,It was translated into English by George Buhler,It was written by Kalhana,d
"Match the following:
Column I
(A) Sushruta
(B) Varahamihira
(C) Tiruvalluvar
(D) Kalhana

Column II
(1) Tirukkural
(2) Father of Indian Surgery
(3) Rajatarangini
(4) Pancha-Siddhantika","A-2, B-4, C-1, D-3","A-4, B-3, C-2, D-1","A-1, B-2, C-3, D-4","A-3, B-1, C-4, D-2",a
Which field of medicine is 'Charaka Samhita' related to?,Surgery,Ayurveda,Mathematics,Astronomy,b
Which of the following literary works is attributed to Harshavardhana?,Amarakosha,Ratnavali,Raghuvamsham,Mricchakatikam,b
'Amarakosha' is a dictionary of which language?,Tamil,Prakrit,Sanskrit,Pali,c
In which language was 'Aryabhattiyam' written?,Tamil,Pali,Sanskrit,Prakrit,c
The original name of which epic is Jaya Samhita?,Ramayana,Raghuvamsham,Indica,Mahabharata,d
"Match the following:
Column I
(A) Kalhana
(B) Tiruvalluvar
Column II
(1) Tirukkural
(2) Rajatarangini","A-1, B-2","A-2, B-1","A-2, B-2","A-1, B-1",b
Which book describes the kings of the Kashmir state?,Amarakosha,Manusmriti,Rajatarangini,Mricchakatikam,c
Who wrote the literary work 'Ratnavali'?,Banabhatta,Harshavardhana,Kalidasa,Al-Biruni,b
In which language was 'Aryabhattiyam' written by Aryabhata?,Tamil,Pali,Sanskrit,Prakrit,c
Who wrote 'Gita Govinda'?,Kamban,Jayadeva,Amarasimha,Bhaskara,b
'Kitab-ul-Hind' is the work of which traveler and scholar?,Megasthenes,Sushruta,Al-Biruni,Kalidasa,c
Which ancient Indian philosopher mentioned the atom?,Aryabhata,Kanada,Varahamihira,Bhaskara,b
Who is the author of 'Indica'?,Al-Biruni,Megasthenes,Tiruvalluvar,Amarasimha,b
Who compiled the Tamil version of Ramayana?,Tiruvalluvar,Kamban,Shudraka,Kalhana,b
Who is the author of the literary work 'Mricchakatikam'?,Banabhatta,Shudraka,Kalidasa,Jayadeva,b
Which language were 'Silappadikaram' and 'Manimekalai' written in?,Sanskrit,Pali,Tamil,Prakrit,c
Mahabharata is also known as the:,Fourth Veda,Fifth Veda,Sixth Veda,Seventh Veda,b
Who compiled 'Raghuvamsham'?,Vishnu Sharma,Kalidasa,Varahamihira,Tiruvalluvar,b
"Who is the author of Pancha-Siddhantika, Brihat-Samhita and Sankhya-Siddhanta?",Aryabhata,Banabhatta,Varahamihira,Kanada,c
Who compiled the text 'Tirukkural'?,Kamban,Tiruvalluvar,Shudraka,Kalhana,b
'Rajatarangini' describes the kings of which state?,Tamil Nadu,Kashmir,Gujarat,Bengal,b
In which language was 'Manusmriti' written?,Tamil,Pali,Sanskrit,Prakrit,c
Which of the following is a medieval Indian book on mathematics?,Amarakosha,Lilavati,Rajatarangini,Indica,b
Which literary work gives us correct information about Harsha and his administration?,Ratnavali,Amarakosha,Harshacharita,Mricchakatikam,c
Who prepared 'Amarakosha'?,Amarasimha,Banabhatta,Kalhana,Al-Biruni,a
Who is the author of the book 'Rajatarangini'?,Vishakhadatta,Kalhana,Chanakya,Kalidasa,b
Which of the following literary works were composed by Kalidasa?,Rajatarangini and Gita Govinda,Meghaduta and Abhijnanasakuntalam,Arthashastra and Mudrarakshasa,Harshacharitra and Ashtadhyayi,b
Who is known as the founder of the Samkhya system of Hindu philosophy?,Chintamani Bhatta,Khwaja Zia-ud-din Nakhshavi,Rishi Kapila,W.A. Fairservis,c
The Sanskrit text 'Shuka Saptati' was translated into Persian and named 'Tutinama' by whom?,Jonaraja,Shrivara,Khwaja Zia-ud-din Nakhshavi,Al-Biruni,c
The author of 'Mudrarakshasa' is:,Dandin,Vishakhadatta,Banabhatta,Jayadeva,b
Charaka Samhita is divided into how many sections?,6,10,12,8,d
Which of the following is related to the Khuddaka Nikaya in Buddhist literature?,Arthashastra,Berigava,Indica,Kitab-ul-Hind,b
Who authored 'Dashakumaracharitam'?,Pliny the Elder,Dandin,Megasthenes,Harishena,b
Who wrote 'The Roots of Ancient India'?,W.A. Fairservis,Jonaraja,Shrivara,Bhoja,a
Which authors continued Kalhana's Rajatarangini?,Jonaraja and Shrivara,Vakpati and Panini,Harishena and Chanakya,Megasthenes and Al-Biruni,a
Who wrote the book 'Gita Govinda'?,Bhoja,Jayadeva,Vakpati,Panini,b
Which Roman author wrote 'Natural History'?,Megasthenes,Al-Biruni,Pliny the Elder,Xuanzang,c
Megasthenes' book 'Indica' described India during the reign of which dynasty?,Gupta dynasty,Mauryan dynasty,Mughal dynasty,Vardhana dynasty,b
Who was the court poet of Harshavardhana and the author of 'Harshacharitra'?,Kalhana,Banabhatta,Kalidasa,Chanakya,b
Who composed the Prayaga Prashasti in Sanskrit?,Banabhatta,Harishena,Kalidasa,Panini,b
Which book written by Panini is related to grammar?,Rajatarangini,Ashtadhyayi,Arthashastra,Indica,b
Who wrote 'Amuktamalyada'?,Krishnadeva Raya,Chanakya,Kalhana,Kalidasa,a
Al-Biruni's famous work 'Kitab-ul-Hind' is a composition in which language?,Sanskrit,Persian,Arabic,Kannada,c
Who is the author of Arthashastra?,Megasthenes,Chanakya,Kalhana,Kalidasa,b
The book 'Rajatarangini' gives the most detailed description of the history of which state?,Gujarat,Kashmir,Rajasthan,Punjab,b
Who is the author of the Sanskrit text 'Shuka Saptati'?,Khwaja Zia-ud-din Nakhshavi,Chintamani Bhatta,Kalhana,W.A. Fairservis,b
Which of the following literary works was NOT composed by Kalidasa?,Meghaduta,Abhijnanasakuntalam,Raghuvamsha,Rajatarangini,d
Who is considered the founder of the Samkhya system of Hindu philosophy?,Chanakya,Kalidasa,Rishi Kapila,Banabhatta,c
"Match the following authors with their respective works:

Column I
(A) Kalhana
(B) Vishakhadatta
(C) Dandin
(D) Jayadeva

Column II
(1) Mudrarakshasa
(2) Dashakumaracharitam
(3) Rajatarangini
(4) Gita Govinda","A-3, B-1, C-2, D-4","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-4, B-3, C-2, D-1",a
How many sections are in the Charaka Samhita?,10,8,120,7,b
Which of the following statements about 'Rajatarangini' is INCORRECT?,It was written in the 12th century AD.,It gives a detailed description of the history of Kashmir.,It was continued by Jonaraja and Shrivara.,It was written by Megasthenes.,d
Who is the author of 'Harshacharitra'?,Harishena,Megasthenes,Banabhatta,Al-Biruni,c
In which language was Al-Biruni's 'Kitab-ul-Hind' composed?,Sanskrit,Persian,Arabic,Kannada,c
"Who wrote 'Indica', describing India during the Mauryan dynasty?",Pliny the Elder,Xuanzang,Megasthenes,Panini,c
The book 'Rajatarangini' is authored by whom?,Kalidasa,Kalhana,Banabhatta,Harishena,b
Which of the following is the correct Persian translation of 'Shuka Saptati'?,Kitab-ul-Hind,Indica,Tutinama,Harshacharitra,c
Who is the author of 'Mudrarakshasa'?,Dandin,Vishakhadatta,Vakpati,Jonaraja,b
Into how many sections is the Charaka Samhita divided?,10,6,8,12,c
Which Buddhist literature is 'Berigava' related to?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Khuddaka Nikaya,d
The author of 'Dashakumaracharitam' is:,Bhoja,Dandin,Jayadeva,Pampa,b
Who authored 'The Roots of Ancient India'?,Megasthenes,Pliny the Elder,W.A. Fairservis,Xuanzang,c
Which of the following authors continued Kalhana's Rajatarangini?,Harishena and Banabhatta,Jonaraja and Shrivara,Vakpati and Dandin,Pampa and Bhoja,b
Who is the author of 'Gita Govinda'?,Kalidasa,Jayadeva,Kalhana,Banabhatta,b
Who wrote the book on imaginary scientific instruments?,Kalhana,Bhoja,Dandin,Vakpati,b
The author of 'Gaudavaho' is:,Bhoja,Dandin,Vakpati,Kalhana,c
The book 'Natural History' was written by which author?,Megasthenes,Banabhatta,Pliny the Elder,Harishena,c
Megasthenes' book Indica describes India during the reign of which dynasty?,Gupta dynasty,Mauryan dynasty,Vardhana dynasty,Kushan dynasty,b
How many classes of Indian society are mentioned in Megasthenes' book 'Indica'?,5,6,7,8,c
Who was the court poet of Harshavardhana and author of 'Harshacharitra'?,Kalidasa,Banabhatta,Harishena,Megasthenes,b
The Prayaga Prashasti was composed by whom?,Kalidasa,Banabhatta,Harishena,Megasthenes,c
Who is the author of 'The Records of the Western World' (Si-yu-ki)?,Megasthenes,Xuanzang,Al-Biruni,Kalhana,b
Al-Biruni's famous work 'Kitab-ul-Hind' is composed in which language?,Sanskrit,Persian,Arabic,Kannada,c
Which of the following books was written by Chanakya?,Indica,Arthashastra,Rajatarangini,Ashtadhyayi,b
What is the subject of the book 'Rajatarangini'?,Indian Grammar,Imaginary scientific instruments,History of the Kashmir state,Ancient Indian Trade,c
The text 'Vikramarjuna Vijaya' written by Pampa is in which language?,Sanskrit,Persian,Arabic,Kannada,d
"Match the following authors with their works:

Column I
(A) Kalidasa
(B) Kalhana
(C) Megasthenes
(D) Panini

Column II
(1) Indica
(2) Rajatarangini
(3) Ashtadhyayi
(4) Meghaduta

","A-4, B-2, C-1, D-3","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-3, B-4, C-1, D-2",a
Which of the following statements is INCORRECT regarding 'Rajatarangini'?,It was written in the 12th century AD.,It gives the most detailed description of the history of Kashmir.,It was written by Kalidasa.,It was continued by Jonaraja and Shrivara.,c
Who continued the work of Kalhana's Rajatarangini?,Harishena and Panini,Jonaraja and Shrivara,Megasthenes and Al-Biruni,Chanakya and Kalidasa,b
The book 'Kitab-ul-Hind' is written in which language?,Sanskrit,Persian,Arabic,Kannada,c
"Match the following authors with their respective works:

Column I
(A) Kalidasa
(B) Kalhana
(C) Megasthenes
(D) Banabhatta

Column II
(1) Indica
(2) Harshacharitra
(3) Meghaduta
(4) Rajatarangini","A-3, B-4, C-1, D-2","A-4, B-3, C-2, D-1","A-1, B-2, C-3, D-4","A-2, B-1, C-4, D-3",a
Which of the following books is related to grammar?,Rajatarangini,Ashtadhyayi,Indica,Arthashastra,b
The text 'Vikramarjuna Vijaya' is written in which language?,Sanskrit,Persian,Kannada,Arabic,c
Who wrote the book 'Natural History'?,Banabhatta,W.A. Fairservis,Pliny the Elder,Megasthenes,c
The medieval scholar who was a follower of Jainism was:,Kumarapala,Vijnaneshwara,Hemachandra Suri,Aryabhata,c
Who among the following is known for important contributions in the field of medicine in ancient India?,Banabhatta,Jaimini,Charaka,Kalidasa,c
The presiding deity of 'Bhojshala temple' is:,Goddess Lakshmi,Goddess Durga,Goddess Saraswati,Goddess Kali,c
The social status given by Manu to foreigners in Indian society was that of the:,Brahmins,Vaishyas,Fallen Kshatriyas,Shudras,c
Arrange the following dynasties in chronological order based on the period they ruled:,Tomara - Chandela - Hoshang Shah,Hoshang Shah - Chandela - Tomara,Chandela - Tomara - Hoshang Shah,Tomara - Hoshang Shah - Chandela,a
The text titled 'Manasollasa' was composed by:,Vijnaneshwara,Someshvara III,Hemachandra Suri,Jaimini,b
'Mimamsa-Sutra' was written by:,Charaka,Kalidasa,Rishi Jaimini,Ashvaghosha,c
The drama 'Abhijnana Shakuntalam' is the love story of:,Shakuntala and Chandragupta,Shakuntala and Ashoka,Shakuntala and Kanishka,Shakuntala and King Dushyanta,d
Who among the following was a medieval scholar and author and a follower of Jainism?,Kumarapala,Vijnaneshwara,Hemachandra Suri,Someshvara III,c
Which of the following statements is INCORRECT regarding Manusmriti?,It is a famous legal text of ancient India.,It was written in Sanskrit.,It was composed by Someshvara III.,It is one of the most famous legal texts of ancient India.,c
Who discovered the decimal place value system in ancient India?,Charaka,Jaimini,Aryabhata,Vijnaneshwara,c
The drama 'Abhijnana Shakuntalam' is the love story of Shakuntala and which king?,Kumarapala,Harshavardhana,Kanishka,Dushyanta,d
What was the original name of Mahabharata?,Mimamsa-Sutra,Manusmriti,Jaya Samhita,Natya Shastra,c
Who was the court poet of Kanishka?,Kalidasa,Banabhatta,Ashvaghosha,Hemachandra,c
"According to Tamil tradition, where were the assemblies of poets, known as 'Sangam', held?",Bundelkhand,Delhi,Mandu,Madurai,d
Who among the following was the great lawgiver of ancient times?,Aryabhata,Hemachandra,Manu,Charaka,c
The medieval scholar/author Hemachandra Suri was a follower of which religion?,Buddhism,Hinduism,Jainism,Shaivism,c
Who among the following was a successful jurist of medieval India?,Jaimini,Someshvara III,Vijnaneshwara,Kalidasa,c
Which Indian mathematician is credited with discovering the decimal place value?,Manu,Vijnaneshwara,Charaka,Aryabhata,d
"According to Manu, what social status was given to foreigners in Indian society?",Brahmins,Vaishyas,Fallen Kshatriyas,Shudras,c
Which text was composed by Someshvara III?,Mimamsa-Sutra,Manusmriti,Manasollasa,Natya Shastra,c
The 'Mimamsa-Sutra' was written by:,Manu,Kalidasa,Rishi Jaimini,Ashvaghosha,c
Which of the following personalities was famous in the field of medicine?,Jaimini,Charaka,Kalidasa,Someshvara III,b
"Banabhatta, known for his literary works, became famous during the reign of:",Kanishka,Kumarapala,Harshavardhana,Hoshang Shah,c
Ashvaghosha was the court poet of:,Harshavardhana,Kumarapala,Kanishka,Hoshang Shah,c
The theoretical foundation of which dance form is found in Natya Shastra?,Kathak,Kuchipudi,Bharatanatyam,Odissi,c
Which dynasty ruled Delhi in the early 12th century?,Chandela dynasty,Tomara dynasty,Mughal dynasty,Slave dynasty,b
Who made Mandu their capital?,Kumarapala,Harshavardhana,Hoshang Shah,Kanishka,c
Which dynasty ruled Bundelkhand?,Tomara dynasty,Chandela dynasty,Slave dynasty,Mughal dynasty,b
"In which battle was Jayachand killed, and in what year did it occur?","Battle of Tarain, 1192","Battle of Chandawar, 1194","Battle of Kannauj, 1190","Battle of Delhi, 1196",b
Which of the following dynasties did NOT rule the southern part of India?,Chola,Rajput,Pandya,Chera,b
Who was the first ruler of the Pala dynasty?,Devapala,Rampala,Gopala,Mahipala,c
During whose reign were the temples of Khajuraho built?,Maurya dynasty,Solanki dynasty,Chandela dynasty,Gupta dynasty,c
"Where is the Tower of Victory, also known as Vijay Stambh, located?",Jaipur,Udaipur,Chittorgarh,Jodhpur,c
Which dynasty had its capital in Chittorgarh?,Rathore dynasty,Sisodia dynasty,Chauhan dynasty,Solanki dynasty,b
"King Bhoja, a renowned patron of literature, was associated with which dynasty?",Maurya dynasty,Paramara dynasty,Gupta dynasty,Chola dynasty,b
Who is credited as the founder of the 'Pratihara' dynasty?,Dantidurga,Harishchandra,Pulakeshin I,Gopala,b
Which Indian state is predominantly associated with the religion of Zoroastrianism?,Gujarat,Maharashtra,Rajasthan,Punjab,b
What scripture is associated with Zoroastrianism?,Bible,Quran,Zend-Avesta,Tripitaka,c
What is the name of the scripture related to the Jewish religion?,Bhagavad Gita,Torah,Upanishads,Vedas,b
The Jantar Mantar in Delhi was built by which ruler?,Akbar,Shah Jahan,Maharaja Jai Singh II of Jaipur,Raja Man Singh,c
By how many years is the Vikram Samvat calendar ahead of the Gregorian calendar?,10-11 years,30-31 years,56-57 years,78-79 years,c
Who is credited with the invention of paper?,Johannes Gutenberg,Ts'ai Lun,Benjamin Franklin,James Watt,b
Which state in India was known as Kamarupa in ancient times?,Odisha,West Bengal,Assam,Manipur,c
In which year did archaeologist B.B. Lal excavate Hastinapur in Meerut district?,1947-48,1951-52,1960-61,1970-71,b
From which language did the name 'India' originate?,Sanskrit,Greek,Persian,Arabic,b
In which city is the Padmanabhaswamy Temple located?,Chennai,Kochi,Thiruvananthapuram,Madurai,c
