Question,Option A,Option B,Option C,Option D,Correct Answer
"In electronic communication systems, what is referred to as 'Noise'?",Useful signals,Unwanted signals,Processed messages,Coded information,b
For what specific achievement was Albert Einstein awarded the Nobel Prize?,Theory of Relativity,Brownian Motion,Law of Photoelectric Effect,Mass-Energy Equivalence,c
What material is commonly utilized in the creation of a nuclear bomb?,Plutonium,Thorium,Uranium,Graphite,c
What substance is used as a moderator in a nuclear reactor?,Lead,Copper,Graphite,Aluminum,c
What is the primary reason for the renewable energy source observed in stars?,Conversion of Helium into Hydrogen,Conversion of Hydrogen into Helium,Nuclear Fission,Chemical Reactions,b
The Sun's energy is primarily generated through which process?,Nuclear Fission,Chemical Reactions,Nuclear Fusion,Radioactive Decay,c
What distinguishes a nuclear reactor from an atomic bomb?,"Reactors use uranium, bombs use plutonium","Reactors produce energy, bombs destroy",The chain reaction is controlled in a reactor,"Bombs use fusion, reactors use fission",c
What physical process serves as the foundation for the theory behind the atom bomb?,Nuclear Fusion,Chemical Reaction,Radioactive Decay,Nuclear Fission,d
"The atom bomb operates on nuclear fission of uranium, while the hydrogen bomb operates on?",Chemical reaction of hydrogen,Nuclear fission of deuterium,Nuclear fusion of deuterium,Radioactive decay of hydrogen,c
The Theory of Relativity was proposed by which scientist?,Isaac Newton,Albert Einstein,Max Planck,Niels Bohr,b
Which material is primarily used in the creation of a nuclear bomb?,Plutonium,Graphite,Heavy water,Uranium,d
The Compton effect is most prominently observed in which type of radiation?,Infrared rays,Microwaves,X-rays,Radio waves,c
Which of the following describes a nuclear property?,Magnetism,Radioactivity,Conductivity,Refraction,b
What process explains the renewable source of energy found within stars?,Nuclear Fission,Radioactive Decay,Conversion of Hydrogen into Helium,Chemical reactions,c
The Sun generates its energy through which process?,Nuclear Fission,Chemical Reactions,Nuclear Fusion,Radioactive Decay,c
What is the primary difference between a nuclear reactor and an atomic bomb?,"Nuclear reactor uses plutonium, the atomic bomb uses uranium","Nuclear reactor generates electricity, the atomic bomb causes destruction","In a nuclear reactor, the chain reaction is controlled","Atomic bomb uses heavy water, nuclear reactor uses graphite",c
The theory behind the atom bomb is based on what principle?,Nuclear Fusion,Chain Reaction,Radioactive Decay,Nuclear Fission,d
What material is primarily used to make a nuclear bomb?,Plutonium,Thorium,Uranium,Radon,c
The Compton effect occurs in:,Gamma-rays,Infrared rays,X-rays,Microwaves,c
Which material is used as a moderator in a nuclear reactor?,Aluminum,Cadmium,Graphite,Boron,c
Heavy water is used as which of the following in nuclear reactors?,Fuel only,Coolant only,Both moderator and coolant,Shielding material,c
Natural uranium with an artificially increased component of the radioactive U235 isotope is called:,Depleted Uranium,Plutonium,Enriched Uranium,Thorium,c
The renewable source of energy in stars is due to:,Conversion of Helium into Hydrogen,Burning of Carbon,Conversion of Hydrogen into Helium,Radioactive Decay,c
The basis of the theory of the atom bomb is:,Nuclear Fusion,Chemical Reaction,Nuclear Fission,Controlled Chain Reaction,c
The working principle of the hydrogen bomb is:,Nuclear fission of Uranium,Chemical explosion of TNT,Nuclear fusion of Deuterium,Controlled nuclear fission,c
Which of the following is based on the principle of uncontrolled fusion reaction?,Atomic Bomb,Nuclear Reactor,Hydrogen Bomb,Breeder Reactor,c
A reactor that produces more fissionable material than it burns is known as:,Nuclear Reactor,Hydrogen Reactor,Fusion Reactor,Breeder Reactor,d
Kalpakkam has been in the headlines primarily because of its:,Oil Refinery,Nuclear Power Project,Space Research Center,Textile Industry,b
What is used as a coolant in the 'Fast Breeder Test Reactor' at Kalpakkam?,Liquid Nitrogen,Molten Sodium,Heavy Water,Helium,b
Which of the following cannot be used as nuclear fuel?,Uranium,Plutonium,Thorium,Calcium,d
India's nuclear plant located in Seismic Zone IV is:,Tarapur,Kaiga,Kudankulam,Narora,d
India's twentieth nuclear power station is located in:,Andhra Pradesh,Tamil Nadu,Karnataka,Maharashtra,c
"As of July 2016, the number of member countries in the Nuclear Suppliers Group (NSG) was:",45,50,48,52,c
Reactors that operate at very high temperatures and usually have a Tokamak design are:,Breeder Reactors,Nuclear Fission Reactors,Nuclear Fusion Reactors,Research Reactors,c
Photoelectric effect demonstrates which nature of light?,Wave nature,Refractive nature,Diffractive nature,Particle nature,d
In what year did Albert Einstein predict the Bose-Einstein Condensate (BEC) based on Satyendra Nath Bose's quantum formulation?,1935,1924,1915,1947,b
"For a metal used as a cathode to produce the photoelectric effect, the characteristic it should possess is:",High work function,Moderate reactivity,Low work function,High ionization energy,c
What type of rays are emitted from every hot object?,Ultraviolet rays,Infrared rays,X-rays,Gamma rays,b
The American scientist Edwin Hubble is associated with which theory?,Theory of Relativity,Quantum Theory,Big Bang Theory,String Theory,c
Who is credited with laying the foundation of Quantum Theory?,Albert Einstein,Niels Bohr,Max Planck,Werner Heisenberg,c
The code name for the first nuclear test of Pokhran in 1974 was:,Operation Shakti,Smiling Buddha,Operation Desert Storm,White Revolution,b
What type of reactor produces more fissionable material than it consumes?,Fusion Reactor,Breeder Reactor,Moderator Reactor,Tokamak Reactor,b
Kalpakkam has been in the headlines primarily due to what reason?,Its agricultural advancements,Its technological university,Its Nuclear Power Project,Its tourism initiatives,c
Which of the following elements is NOT suitable for use as nuclear fuel?,Uranium,Plutonium,Thorium,Calcium,d
What is the primary function of a 'breeder reactor'?,To consume all fissionable material,To produce more fissionable material than it burns,To generate electricity using fusion,To control nuclear waste,b
Why was Kalpakkam in the headlines?,Discovery of rare earth minerals,Its Nuclear Power Project,Major earthquake,International trade summit,b
Which type of reactors operate at very high temperatures and typically have a Tokamak design?,Breeder Reactors,Fission Reactors,Nuclear Fusion Reactors,Thorium Reactors,c
What nature of light does the Photoelectric effect demonstrate?,Wave nature,Particle nature,Dual nature,Electromagnetic nature,b
What is a desirable characteristic of a metal used as a cathode in the photoelectric effect?,High work function,Low work function,High density,High melting point,b
A hydrogen bomb is based on what principle?,Controlled fission reaction,Controlled fusion reaction,Uncontrolled fission reaction,Uncontrolled fusion reaction,d
What characteristic should a metal have to be suitable as a cathode for producing the photoelectric effect?,High work function,Low density,High melting point,Low work function,d
Which of the following is emitted from every hot object?,Ultraviolet rays,X-rays,Infrared rays,Microwaves,c
What occurs during the process of Nuclear Fusion?,A heavy nucleus splits into two light nuclei,Two heavy nuclei combine to form a light nucleus,Two light nuclei combine to form a heavy nucleus,A light nucleus transforms into another light nucleus,c
"In a nuclear reactor, what is the function of the moderator?",To absorb excess neutrons,To speed up the neutrons released in fission,To slow down the neutrons released in fission,To initiate the fission process,c
Which material is NOT utilized as a neutron-absorbing substance within nuclear reactors?,Boron,Cadmium,Iron,Hafnium,c
Which substance is NOT employed as a coolant in nuclear reactors?,Water,Liquid Sodium,Heavy Water,Graphite,d
Which metal serves as a shield in a nuclear reactor?,Aluminum,Copper,Lead,Steel,c
What is the name of the first missile developed in India?,Agni,Trishul,Prithvi,Akash,c
Who is known for the discovery of heavy water?,James Chadwick,Urey,Eugen Goldstein,J.J. Thomson,b
Alfred Nobel is best known for inventing which of the following?,Dynamo,Transformer,Dynamite,Hydrogen Bomb,c
Which scientist is credited with the discovery of the Dynamo?,Albert Einstein,Michael Faraday,Edward Teller,Frank Whittle,b
Michael Faraday is also known for discovering which of the following?,Electron,Proton,Transformer,Neutron,c
The laws of Electrolysis were given by which scientist?,J.J. Thomson,Eugen Goldstein,M. Faraday,James Chadwick,c
Eugen Goldstein is known for the discovery of which subatomic particle?,Neutron,Electron,Proton,Positron,c
Who discovered the Neutron?,J.J. Thomson,Eugen Goldstein,James Chadwick,Michael Faraday,c
In which industry is heavy water commonly used?,Pharmaceutical Industry,Nuclear Power Generation Plants,Automobile Industry,Textile Industry,b
Which material is generally used to construct an atomic bomb?,Cadmium,Iron,Lead,Uranium,d
Which of the following is NOT a radioactive element?,Polonium,Radium,Uranium,Cadmium,d
Who propounded the Theory of Relativity?,Michael Faraday,Albert Einstein,Frank Whittle,C.V. Raman,b
Who is credited with inventing the Jet Engine?,Edward Teller,Frank Whittle,Albert Einstein,C.V. Raman,b
C.V. Raman received the Nobel Prize for his research paper on which topic?,Nuclear Fission,Theory of Musical Instruments / Scattering of Light,Theory of Relativity,Laws of Electrolysis,b
Which particles are found inside the nucleus of an atom?,Electrons and Neutrons,Protons and Electrons,Protons and Neutrons,Neutrons and Positrons,c
What is the chemical composition of Heavy Water?,Tritium Oxide,Deuterium Oxide,Hydrogen Peroxide,Water with dissolved Uranium,b
Who is recognized as the discoverer of heavy water?,J.J. Thomson,Urey,Eugen Goldstein,James Chadwick,b
Michael Faraday is associated with the discovery of which of the following?,X-rays,Dynamite,Dynamo,Hydrogen Bomb,c
Edward Teller is most notably known for his invention of what?,Dynamo,Hydrogen Bomb,Jet Engine,Transformer,b
Who discovered the proton?,J.J. Thomson,James Chadwick,Eugen Goldstein,Michael Faraday,c
James Chadwick is renowned for the discovery of which subatomic particle?,Proton,Electron,Neutron,Positron,c
Which industry utilizes heavy water most extensively?,Pharmaceuticals,Nuclear Power Generation Plants,Automotive,Aerospace,b
What material is predominantly used in the creation of atomic bombs?,Cadmium,Lead,Iron,Uranium,d
Albert Einstein is best known for propounding which theory?,Theory of Electrolysis,Theory of Musical Instruments,Theory of Relativity,Quantum Theory,c
"On what topic did C.V. Raman present his research paper, leading to his Nobel Prize?",Theory of Relativity,Nuclear Fusion,Theory of Musical Instruments / Scattering of Light,Laws of Electrolysis,c
What is another name for Heavy Water?,Hydrogen Oxide,Tritium Oxide,Deuterium Oxide,Oxygen Hydride,c
Which of the following materials is NOT utilized as a neutron-absorbing material in nuclear reactors?,Iron,Boron,Cadmium,Control Rods,a
Which of the following substances is NOT used as a coolant in nuclear reactors?,Water,Liquid Sodium,Heavy Water,Graphite,d
Who is recognized for discovering heavy water?,J.J. Thomson,Urey,Eugen Goldstein,James Chadwick,b
Dynamite was invented by whom?,Michael Faraday,Edward Teller,Alfred Nobel,Albert Einstein,c
Which scientist formulated the laws of Electrolysis?,J.J. Thomson,Albert Einstein,M. Faraday,Eugen Goldstein,c
The Hydrogen Bomb was invented by whom?,Alfred Nobel,Edward Teller,Albert Einstein,Michael Faraday,b
What material is generally used to make an atomic bomb?,Plutonium,Cadmium,Iron,Uranium,d
Who invented the Jet Engine?,Frank Whittle,Albert Einstein,Michael Faraday,Edward Teller,a
Which metal is commonly used as a shield in nuclear reactors?,Aluminum,Lead,Copper,Zinc,b
Who discovered heavy water?,Edward Teller,Eugen Goldstein,Urey,J.J. Thomson,c
Who discovered the Dynamo and the Transformer?,Albert Einstein,Michael Faraday,James Chadwick,Eugen Goldstein,b
Who is known for giving the laws of Electrolysis?,J.J. Thomson,M. Faraday,Edward Teller,Frank Whittle,b
Edward Teller is credited with the invention of which weapon?,Atomic Bomb,Dynamite,Hydrogen Bomb,X-ray,c
Which industry commonly utilizes heavy water?,Pharmaceuticals,Nuclear Power Generation Plants,Textiles,Agriculture,b
What is the chemical name for Heavy Water?,Tritium Oxide,Hydrogen Peroxide,Deuterium (Deuterium Oxide),Ordinary Water,c
Alpha particles possess which type of electrical charge?,Neutral,Negative,Positive,Variable,c
"Carl Wieman, along with Eric Cornell, received the Nobel Prize in which year for creating the Bose-Einstein Condensate?",1985,2005,1995,2000,c
Isaac Newton invented which type of telescope in the 17th century?,Refracting Telescope,Radio Telescope,Reflecting Telescope,Infrared Telescope,c
John Ambrose Fleming invented which device in 1904?,Transistor,Integrated Circuit,Oscillation Valve (Diode Valve),Capacitor,c
"In 1928, which scientist discovered that the color of scattered light changes when a beam of colored light enters a liquid?",Albert Einstein,Niels Bohr,C.V. Raman,Werner Heisenberg,c
Hans Christian Oersted discovered in 1820 that an electric current affects which of the following?,Sound waves,Light waves,A nearby magnetic needle,Chemical reactions,c
Alessandro Volta invented which device in 1800 AD?,Dynamo,Electric Generator,Power Battery,Transformer,c
Who are credited with inventing the Airplane?,The Montgolfier Brothers,The Wright Brothers,Ferdinand von Zeppelin,George Cayley,b
The Revolver was invented by whom?,Eli Whitney,Samuel Colt,Henry Ford,Alfred Nobel,b
Max Karl Ernst Ludwig Planck received the Nobel Prize in Physics in 1918 for the discovery of what?,Relativity,Energy Quanta,Nuclear Fission,Electromagnetism,b
Heike Kamerlingh Onnes was awarded the Nobel Prize in 1913 for the discovery of?,Radioactivity,Superconductivity,X-rays,Electron,b
Who invented the Atomic Battery in 1912?,Marie Curie,Ernest Rutherford,Henry Moseley,Niels Bohr,c
Which scientist invented Ultra-Short Radio Waves?,Guglielmo Marconi,Heinrich Hertz,J.C. Bose,James Clerk Maxwell,c
The Bifocal lens was invented by which scientist?,Isaac Newton,Benjamin Franklin,Galileo Galilei,Robert Hooke,b
Who is known for inventing the Video Game Console?,Bill Gates,Steve Jobs,Ralph H. Baer,Nolan Bushnell,c
Evangelista Torricelli is universally credited with the invention of which instrument in 1643?,Microscope,Telescope,Barometer,Thermometer,c
Which scientist invented the Electromagnet?,Michael Faraday,William Sturgeon,André-Marie Ampère,Joseph Henry,b
Who invented the Cyclotron in 1934?,Enrico Fermi,Ernest O. Lawrence,J. Robert Oppenheimer,Albert Einstein,b
The Photoelectric Effect was discovered by whom?,Albert Einstein,Max Planck,H.R. Hertz,Niels Bohr,c
Who invented the Pendulum Clock in 1656?,Galileo Galilei,Christiaan Huygens,Robert Hooke,Isaac Newton,b
The Phonograph was invented by?,Alexander Graham Bell,Thomas Edison,Emile Berliner,Guglielmo Marconi,b
Which particles are positively charged?,Beta particles,Gamma rays,Alpha particles,Neutrons,c
In what year did John Ambrose Fleming invent the Oscillation Valve (Diode Valve)?,1914,1904,1924,1894,b
Who discovered that the light scattered by a liquid becomes of a different color in 1928?,Albert Einstein,C.V. Raman,Niels Bohr,Max Planck,b
"In 1820, who discovered that an electric current moves a nearby magnetic needle?",Andre-Marie Ampere,Michael Faraday,Hans Christian Oersted,Georg Ohm,c
Who are known for inventing the Airplane?,The Bell Brothers,The Curie Brothers,The Wright Brothers,The Montgolfier Brothers,c
Which scientist received the Nobel Prize in Physics for discovering 'Energy Quanta' in 1918?,Niels Bohr,Albert Einstein,Max Karl Ernst Ludwig Planck,Werner Heisenberg,c
Heike Kamerlingh Onnes received the Nobel Prize in which year for discovering Superconductivity?,1923,1903,1913,1933,c
Who is known for inventing the Contact Lens?,Theodore Maiman,Adolf Gaston Eugen Fick,Charles Goodyear,Chester Carlson,b
"In 1643, who invented the Barometer?",Galileo Galilei,Evangelista Torricelli,Blaise Pascal,Robert Boyle,b
William Sturgeon invented which device?,Telegraph,Electromagnet,Dynamo,Transformer,b
Christiaan Huygens invented the Pendulum Clock in which year?,1646,1666,1656,1636,c
Which type of telescope did Isaac Newton invent?,Refracting Telescope,Radio Telescope,Reflecting Telescope,Binoculars,c
C.V. Raman discovered which phenomenon in 1928?,Photoelectric Effect,Superconductivity,Light Scattering with Color Change,Electromagnetic Induction,c
Who invented the Induction Motor?,Thomas Edison,Nikola Tesla,Michael Faraday,James Clerk Maxwell,b
Which of the following pairs is credited with the invention of the Airplane?,Wright Brothers,Bell Brothers,Curie Brothers,Thomson Brothers,a
Adolf Gaston Eugen Fick is known for inventing which of the following?,Microscope,Telescope,Contact Lens,Spectroscope,c
Benjamin Franklin is credited with inventing which type of lens?,Convex Lens,Concave Lens,Bifocal Lens,Cylindrical Lens,c
Which scientist is universally credited with inventing the Barometer in 1643?,Galileo Galilei,Evangelista Torricelli,Blaise Pascal,Robert Boyle,b
Ernest O. Lawrence invented which of the following devices in 1934?,The Laser,The Cyclotron,The Transistor,The Integrated Circuit,b
H.R. Hertz is known for discovering what?,Electromagnetic Waves,Photoelectric Effect,Radio Waves,Infrared Radiation,b
Which inventor is credited with the invention of the Phonograph?,Alexander Graham Bell,Thomas Edison,Emile Berliner,Charles Babbage,b
"Match the following inventions with their inventors:

Column I (Invention)  Column II (Inventor)
A. Revolver  1. Ralph H. Baer
B. Video Game Console  2. Samuel Colt
C. Electromagnet  3. William Sturgeon

Choose the correct match:","A-1, B-2, C-3","A-2, B-1, C-3","A-3, B-2, C-1","A-2, B-3, C-1",b
The Induction Coil was invented by which of the following individuals?,John Barber,Nicholas Callan,Gene Dolgoff,David Brewster,b
In what year was the Bar Code Scanner invented?,1964,1984,1954,1974,d
Identify the inventor of the Magic Marker.,Theophilus Van Kannel,Philip Diehl,Alfred P. Southwick,Sidney Rosenthal,d
Who among the following is known for inventing the Revolving Door?,Philip Diehl,Alfred P. Southwick,Theophilus Van Kannel,Arthur Pitney,c
The Electric Chair was invented by whom?,Arthur Pitney,Alfred P. Southwick,Luigi Palmieri,Edwin Beard Budding,b
Who invented the Postage Meter?,Arthur Fry,Arthur Pitney,Fyodor Pirotsky,Ransom Eli Olds,b
Edwin Beard Budding is credited with inventing which of the following?,Electric Tram,Lawnmower,Post-it Note,Assembly Line,b
Arthur Fry invented which item?,Post-it Note,Assembly Line,3-D Printer,Dishwasher,a
Chuck Hull is known for inventing the:,3-D Printer,Dishwasher,Aerosol Can,Neon Lamp,a
Which of the following did Josephine Cochrane invent?,Aerosol Can,Neon Lamp,Dishwasher,Internet Protocol,c
Sandford Fleming is credited with inventing:,Universal Standard Time,Internet Protocol,Nuclear Reactor,Water Turbine,a
Who invented the Internet Protocol?,Vint Cerf,Enrico Fermi,Benoît Fourneyron,Assen Jordanoff,a
Who is known for inventing the Airbag?,Sikorsky,Tivadar Puskas,Gordon Gould,Assen Jordanoff,d
Which of the following inventions is attributed to Gordon Gould?,Telephone Exchange,Laser,Pneumatic Rubber Tire,LED,b
J.B. Dunlop is best known for inventing the:,Pneumatic Rubber Tire,LED,Lightning Conductor,Cinematography,a
Benjamin Franklin invented the Lightning Conductor in which year?,1759,1739,1749,1769,c
Isaac Newton is known for inventing the:,Cinematography,Lightning Conductor,LED,Reflecting Telescope,d
Which of the following was invented by John Barber?,Induction Coil,Kaleidoscope,Gas Turbine,Bar Code Scanner,c
"Match the following inventors with their inventions:

Column I (Inventor)
(A) David Brewster
(B) Sidney Rosenthal
(C) Theophilus Van Kannel
(D) Philip Diehl

Column II (Invention)
(1) Ceiling Fan
(2) Magic Marker
(3) Revolving Door
(4) Kaleidoscope","A-4, B-2, C-3, D-1","A-3, B-1, C-2, D-4","A-2, B-4, C-1, D-3","A-1, B-3, C-4, D-2",a
Arthur Pitney is credited as the inventor of which device?,Lawnmower,Postage Meter,Electric Chair,Electric Tram,b
Who invented the Seismometer?,Edwin Beard Budding,Luigi Palmieri,Arthur Pitney,Alfred P. Southwick,b
Which of the following was invented by Fyodor Pirotsky?,Lawnmower,Post-it Note,Electric Tram,Assembly Line,c
Arthur Fry is known for inventing which everyday item?,Assembly Line,Post-it Note,3-D Printer,Dishwasher,b
Ransom Eli Olds is credited with the invention of the:,3-D Printer,Dishwasher,Assembly Line,Aerosol Can,c
Josephine Cochrane is known for inventing which household appliance?,Aerosol Can,Neon Lamp,Dishwasher,Universal Standard Time,c
Erik Rotheim invented the:,Aerosol Can,Neon Lamp,Universal Standard Time,Internet Protocol,a
Georges Claude invented which type of lighting?,LED,Neon Lamp,Laser,Lightning Conductor,b
Who invented Universal Standard Time?,Vint Cerf,Enrico Fermi,Sandford Fleming,Benoît Fourneyron,c
Vint Cerf is known for inventing the:,Nuclear Reactor,Water Turbine,Internet Protocol,Airbag,c
Enrico Fermi is credited with inventing the:,Nuclear Reactor,Water Turbine,Airbag,Helicopter,a
Which of the following was invented by Benoît Fourneyron?,Airbag,Helicopter,Water Turbine,Telephone Exchange,c
Assen Jordanoff is credited with the invention of which safety feature?,Airbag,Helicopter,Telephone Exchange,Laser,a
Sikorsky invented the:,Telephone Exchange,Laser,Pneumatic Rubber Tire,Helicopter,d
Tivadar Puskas invented the:,Telephone Exchange,Laser,Pneumatic Rubber Tire,LED,a
Who invented the Laser?,Gordon Gould,J.B. Dunlop,Nick Holonyak,Benjamin Franklin,a
Nick Holonyak invented the:,Laser,Pneumatic Rubber Tire,LED,Lightning Conductor,c
William Friese-Greene is credited with inventing:,Cinematography,Reflecting Telescope,LED,Lightning Conductor,a
Which of the following was invented by Isaac Newton?,Cinematography,Reflecting Telescope,LED,Lightning Conductor,b
Nicholas Callan is best known for inventing which of the following?,Gas Turbine,Induction Coil,Kaleidoscope,Magic Marker,b
"Match the following inventions with their inventors:

Column I
(A) Revolving Door
(B) Ceiling Fan
(C) Electric Chair
(D) Postage Meter

Column II
(1) Arthur Pitney
(2) Philip Diehl
(3) Theophilus Van Kannel
(4) Alfred P. Southwick","A-3, B-2, C-4, D-1","A-2, B-3, C-1, D-4","A-4, B-1, C-3, D-2","A-1, B-4, C-2, D-3",a
Which of the following did Edwin Beard Budding invent?,Seismometer,Lawnmower,Electric Tram,Post-it Note,b
Sandford Fleming is known for inventing which of the following?,Neon Lamp,Universal Standard Time,Internet Protocol,Nuclear Reactor,b
What invention is attributed to Tivadar Puskas?,Laser,Telephone Exchange,Airbag,Helicopter,b
J.B. Dunlop is famous for inventing the:,Reflecting Telescope,Pneumatic Rubber Tire,Lightning Conductor,Cinematography,b
Who invented the Reflecting Telescope?,William Friese-Greene,Benjamin Franklin,Nick Holonyak,Isaac Newton,d
John Barber is known for inventing which of the following?,Gas Turbine,Bar Code Scanner,Kaleidoscope,Magic Marker,a
Which of the following inventions is attributed to David Brewster?,Revolving Door,Kaleidoscope,Ceiling Fan,Electric Chair,b
Who invented the Magic Marker?,Sandford Fleming,Sidney Rosenthal,Vint Cerf,Enrico Fermi,b
The Revolving Door was invented by whom?,Theophilus Van Kannel,Philip Diehl,Alfred P. Southwick,Arthur Pitney,a
Which of the following was invented by Philip Diehl?,Seismometer,Lawnmower,Ceiling Fan,Electric Tram,c
Luigi Palmieri invented which of the following?,Seismometer,Lawnmower,Electric Tram,Post-it Note,a
Edwin Beard Budding invented the:,Electric Tram,Lawnmower,Post-it Note,Assembly Line,b
The Dishwasher was invented by:,Georges Claude,Josephine Cochrane,Sandford Fleming,Vint Cerf,b
Georges Claude is credited with inventing the:,Water Turbine,Neon Lamp,Airbag,Helicopter,b
Sandford Fleming invented the:,Airbag,Helicopter,Universal Standard Time,Telephone Exchange,c
Vint Cerf invented the:,Telephone Exchange,Laser,Internet Protocol,Pneumatic Rubber Tire,c
Enrico Fermi is known for inventing the:,Laser,Pneumatic Rubber Tire,Nuclear Reactor,LED,c
Who invented the Water Turbine?,Nick Holonyak,Benoît Fourneyron,Benjamin Franklin,William Friese-Greene,b
Assen Jordanoff invented the:,Reflecting Telescope,Airbag,Helicopter,Telephone Exchange,b
Sikorsky is credited with inventing the:,Lightning Conductor,Cinematography,Helicopter,Laser,c
The Telephone Exchange was invented by:,Benjamin Franklin,Tivadar Puskas,William Friese-Greene,Isaac Newton,b
Gordon Gould invented the:,Laser,Pneumatic Rubber Tire,LED,Lightning Conductor,a
William Friese-Greene invented:,Reflecting Telescope,Cinematography,Lightning Conductor,Laser,b
The Steam Engine was invented by which of the following individuals?,Jean-Antoine Nollet,George Stephenson,Lloyd Groff Copeman,Bartolomeo Cristofori,b
Jean-Antoine Nollet is best known for inventing which of the following?,Tetris,Electroscope,Sewing Machine,Electric Stove,b
Alexey Pajitnov is credited with inventing which popular video game?,Dynamite,Television,Tetris,Piano,c
Who among the following invented the Sewing Machine?,Isaac Singer,Lloyd Groff Copeman,Bartolomeo Cristofori,J.L. Baird,a
Which of the following was invented by Lloyd Groff Copeman?,Electric Stove,Piano,Television,Dynamite,a
Bartolomeo Cristofori is known for inventing which musical instrument?,Vacuum Flask,Piano,Laser,Lightning Conductor,b
J.L. Baird is credited with the invention of:,Dynamite,Christmas Card,Television,Vacuum Flask,c
Sir Henry Cole is known for inventing which festive item?,Electric Bulb,Stethoscope,Christmas Card,Power Loom,c
James Dewar is credited with the invention of:,Safety Pin,Cotton Gin,Vacuum Flask,Kevlar,c
Berzelius is known for discovering:,Neutron,Catalysis,Rocket,FM Radio,b
The first Laser was made by:,Theodore H. Maiman,Percy Spencer,Lewis Edson Waterman,Evangelista Torricelli,a
Thomas Edison is most famously known for inventing the:,Stethoscope,Electric Bulb,Power Loom,Safety Pin,b
Rene Laennec is known for inventing which medical instrument?,Kevlar,Stethoscope,Rocket,FM Radio,b
Edmund Cartwright is credited with inventing the:,Microwaves,Fountain Pen,Barometer,Power Loom,d
Walter Hunt is credited with the invention of:,Safety Pin,Cotton Gin,Kevlar,Neutron,a
Eli Whitney is known for inventing which device?,FM Radio,Cotton Gin,Microwaves,Fountain Pen,b
Stephanie Louise Kwolek is credited with inventing:,Animation,Compound Microscope,Kevlar,Ammeter,c
Edwin Howard Armstrong is best known for inventing:,Barometer,FM Radio,Animation,Compound Microscope,b
Percy Spencer is credited with discovering:,Telephone,Microwaves,Ammeter,Television,b
Lewis Edson Waterman is known for inventing:,Fountain Pen,Barometer,Animation,Compound Microscope,a
Evangelista Torricelli is credited with inventing the:,Telephone,Ammeter,Barometer,Television,c
Émile Cohl is considered the father/discoverer of:,Animation,Compound Microscope,Ammeter,Telephone,a
Who invented the Compound Microscope?,Friedrich Drexler,Graham Bell,Zacharias Janssen,Émile Cohl,c
Friedrich Drexler is known for inventing the:,Ammeter,Telephone,Television,Compound Microscope,a
Which of the following was invented by Graham Bell?,Ammeter,Telephone,Television,Compound Microscope,b
Who is credited with inventing the PlayStation?,George Stephenson,Ken Kutaragi,Isaac Singer,Alfred Nobel,b
Who is known for inventing the Sewing Machine?,Isaac Singer,Lloyd Groff Copeman,Bartolomeo Cristofori,J.L. Baird,a
The Piano was invented by whom?,Alfred Nobel,Sir Henry Cole,James Dewar,Bartolomeo Cristofori,d
Sir Henry Cole is credited with inventing:,Christmas Card,Vacuum Flask,Catalysis,Laser,a
James Dewar is best known for inventing which of the following?,Vacuum Flask,Lightning Conductor,Electric Bulb,Stethoscope,a
Who discovered Catalysis?,Berzelius,Theodore H. Maiman,Benjamin Franklin,Rene Laennec,a
Rene Laennec is credited with inventing the:,Cotton Gin,Kevlar,Stethoscope,Rocket,c
The Power Loom was invented by:,Robert Goddard,Edmund Cartwright,Edwin Howard Armstrong,Percy Spencer,b
Walter Hunt is known for inventing the:,Safety Pin,Fountain Pen,Barometer,Animation,a
Eli Whitney is best known for inventing the:,Compound Microscope,Cotton Gin,Ammeter,Telephone,b
Stephanie Louise Kwolek invented:,Kevlar,Rocket,FM Radio,Microwaves,a
James Chadwick is credited with the discovery of the Neutron in what year?,1932,1922,1942,1952,a
Who invented the Rocket?,Lewis Edson Waterman,Evangelista Torricelli,Émile Cohl,Robert Goddard,d
Percy Spencer discovered:,Microwaves,Fountain Pen,Barometer,Animation,a
Friedrich Drexler is credited with inventing the:,Ammeter,Telephone,Television,Compound Microscope,a
Graham Bell is famous for inventing the:,Ammeter,Telephone,Television,Compound Microscope,b
Which of the following inventors is associated with the creation of the Steam Engine?,Jean-Antoine Nollet,George Stephenson,Alexey Pajitnov,Lloyd Groff Copeman,b
Alexey Pajitnov is famous for inventing which of the following?,Electric Stove,Tetris (Video Game),Piano,Television,b
Isaac Singer is best known as the inventor of the:,Electric Stove,Dynamite,Sewing Machine,Christmas Card,c
Lloyd Groff Copeman is credited with inventing the:,Vacuum Flask,Electric Stove,Catalysis,Laser,b
J.L. Baird is recognized as the inventor of:,Cotton Gin,Kevlar,Television,Neutron,c
James Dewar invented the:,Compound Microscope,Ammeter,Vacuum Flask,Telephone,c
Theodore H. Maiman is credited with making the first:,Stethoscope,Power Loom,Laser,Safety Pin,c
Which of the following was invented by Thomas Edison?,Electric Bulb,Stethoscope,Power Loom,Safety Pin,a
Edmund Cartwright invented the:,Rocket,FM Radio,Power Loom,Microwaves,c
Stephanie Louise Kwolek is best known for inventing:,Catalysis,Kevlar,Laser,Lightning Conductor,b
Robert Goddard is credited with inventing the:,Electric Bulb,Stethoscope,Rocket,Safety Pin,c
Percy Spencer is known for discovering:,Rocket,FM Radio,Microwaves,Power Loom,c
