Question,Option A,Option B,Option C,Option D,Correct Answer
Who headed the Cabinet Mission in 1946?,Stafford Cripps,A. V. Alexander,Sir John Simon,Sir Pathik Lawrence,d
Which of the following was NOT a member of the 1946 United Kingdom Cabinet Mission to India?,Sir John Simon,Pethick Lawrence,Stafford Cripps,A. V. Alexander,a
Who among the following was the Chief of Defence (Raksha Mantri) in the Interim Government?,Jawaharlal Nehru,Baldev Singh,Sardar Patel,Maulana Abul Kalam Azad,b
Who was the British Prime Minister when the Cripps Mission was sent to India?,Sir Pathik Lawrence,Winston Churchill,A. V. Alexander,Sir John Simon,b
Whom did Lord Wavell invite in 1946?,Sardar Patel,Maulana Abul Kalam Azad,Jawaharlal Nehru,B.R. Ambedkar,c
Who served as the first Home Minister of India?,Jawaharlal Nehru,Baldev Singh,Sardar Patel,Maulana Abul Kalam Azad,c
In which year was the formation of the first interim national government announced?,"August 15, 1947","August 24, 1946","December 31, 1947","January 26, 1950",b
The idea of a Constituent Assembly for drafting a Constitution for independent India was first proposed by which party in 1936?,Labour Party,United Kingdom Cabinet Mission,Congress Party,British Government,c
Who was the chairman of the drafting committee of the Indian Constitution?,Jawaharlal Nehru,Sardar Patel,Maulana Abul Kalam Azad,B.R. Ambedkar,d
Which political party was in power in England when the Cabinet Mission came to India?,Conservative Party,Labour Party,Liberal Party,Democratic Party,b
"On 31 December 1947, which province had the maximum representation in the Constituent Assembly of India?",Bombay,Madras,Bengal,United Provinces,d
"The saying 'Give me blood, I will give you freedom' is attributed to whom?",Maulana Abul Kalam Azad,B.R. Ambedkar,Sardar Patel,Subhash Chandra Bose,d
Who gave the slogan 'Chalo Delhi'?,Winston Churchill,Subhash Chandra Bose,Jawaharlal Nehru,Rasbihari Bose,b
"Baldev Singh, a member of the Interim Government, held which portfolio?",Chief of Defence (Raksha Mantri),Home Minister,Prime Minister,President,a
In what year did the Cabinet Mission come to India?,1936,1947,1946,1945,c
'Chalo Delhi' was a slogan given by whom?,B.R. Ambedkar,Subhash Chandra Bose,Maulana Abul Kalam Azad,Baldev Singh,b
The Cabinet Mission rejected the demand for:,Complete Independence,Interim Government,Pakistan,Constituent Assembly,c
What position was held by Baldev Singh in the Interim Government of independent India?,Home Minister,Chief of Defence (Raksha Mantri),Prime Minister,President of Congress,b
In what year did the Congress Party first propose the idea of a Constituent Assembly for drafting a Constitution for independent India?,1946,1947,1936,1945,c
Who declared in 1939 that the Constituent Assembly is the only way to find a just solution to communal and other problems?,Jawaharlal Nehru,Mahatma Gandhi,Abul Kalam Azad,J.B. Kripalani,b
Clement Attlee declared that power would be transferred to Indians by June 1948 on which date?,"February 20, 1947","June 3, 1947","July 18, 1947","August 15, 1947",a
"According to the text, what was a provision of the Indian Independence Act of 1947?",India will remain a British colony.,India will be divided into two parts.,Mahatma Gandhi will be the first Prime Minister.,Power will be transferred immediately.,b
Where was Mahatma Gandhi on the day India got independence?,New Delhi,London,Calcutta,Bombay,c
In what year did the British Government agree to grant independence to India?,1945,1946,1947,1948,b
India became a sovereign republic on which date?,15th August 1947,3rd June 1947,18th July 1947,26 January 1950,d
Which woman freedom fighter is NOT associated with the 'Quit India Movement' according to the text?,Shanti Ghosh,Sarojini Naidu,Aruna Asaf Ali, Sucheta Kriplani,a
When did the Indian Independence Bill receive royal assent?,"June 3, 1947","July 18, 1947","August 15, 1947","January 26, 1950",b
"Who said, 'My ultimate aim will be to wipe the tears from every person's eyes'?",Mahatma Gandhi,Jawaharlal Nehru,Abul Kalam Azad,Khan Abdul Ghaffar Khan,b
Who did NOT attend the Independence Day celebrations in August 1947?,Jawaharlal Nehru,Abul Kalam Azad,Mahatma Gandhi,J.B. Kripalani,c
Who was the President of Congress at the time India became independent?,Mahatma Gandhi,Jawaharlal Nehru,J.B. Kripalani,Abul Kalam Azad,c
Who supported the proposal of partition in New Delhi in 1947?,Mahatma Gandhi,Jawaharlal Nehru,Abul Kalam Azad,J.B. Kripalani,c
Mountbatten Plan became the basis of what?,Formation of the Congress Party,The partition of the country,The Quit India Movement,The Indian Independence Act,b
"According to the text, the vote was taken against the partition of India during which event?",All India Congress held on 14 June 1947,The Mountbatten Plan,The Indian Independence Act,Clement Attlee's Declaration,a
Who appointed the Prime Minister of India on the first occasion?,The President of India,The British Parliament,The Governor General,The Congress Committee,c
Which of the following was a provision of the Indian Independence Act of 1947?,India will remain a British colony,India will be divided into two parts,Mahatma Gandhi will be the first Prime Minister,The Governor-General will be elected,b
Who opposed the partition of India at the All India Congress held on 14 June 1947?,Jawaharlal Nehru,Sardar Vallabhbhai Patel,Khan Abdul Ghaffar Khan,Abul Kalam Azad,c
"In February 20, 1947, who declared that power would be transferred to Indians by June 1948?",Mountbatten,J.B. Kripalani,Clement Attlee,Jawaharlal Nehru,c
In which month and year did the partition of India was announced?,August 1947,July 1947,June 1947,February 1947,c
"According to the provided text, the Prime Minister of India was first appointed by whom?",The President,The Parliament,The Governor General,The Chief Justice,c
On what date did India become a sovereign republic?,15th August 1947,18th July 1947,3rd June 1947,26th January 1950,d
Which woman freedom fighter is mentioned as NOT being associated with the 'Quit India Movement'?,Sarojini Naidu,Shanti Ghosh,Indira Gandhi,Lakshmi Bai,b
The plan to transfer sovereign power to Indians in 1947 was known as:,Radcliffe Plan,Attlee Declaration,Mountbatten Plan,3 Plan,c
"Who stated, 'The British Government is not responsible for the partition of India'?",Lord Mountbatten,Jawaharlal Nehru,Lord Attlee,Sardar Vallabhbhai Patel,c
The Mountbatten Plan (June 1947) provided for a referendum in which province?,Punjab Province,Junagadh,Balochistan,Shimla,c
The boundary line between the Tibetan region of China and the North-East region of India is known as the:,Radcliffe Line,McMahon Line,Lahori Gate,3 Plan,b
Which plan became the basis for Indian independence?,Radcliffe Plan,Mountbatten Plan,Shimla Treaty,3 Plan,b
Where was Mahatma Gandhi when Attlee announced the transfer of power?,Lahore,London,New Delhi,Balochistan,c
Which province proposed a plan for joint and independent existence at the time of partition?,Balochistan,Punjab Province,Junagadh,Shimla,b
Who played a decisive role in the integration of the princely states of India?,Lord Mountbatten,Jawaharlal Nehru,Lord Attlee,Sardar Vallabhbhai Patel,d
India and Pakistan signed which treaty to resolve disputes bilaterally?,Mountbatten Plan,Radcliffe Line,Shimla Treaty,Indian Independence Act,c
"On 15 August 1947, Jawaharlal Nehru hoisted the Indian national flag atop the ______ of the Red Fort.",Radcliffe Line,McMahon Line,Lahori Gate,Attlee House,c
Which princely state initially acceded to Pakistan in 1947 but later joined India after a referendum?,Balochistan,Punjab Province,Junagadh,Shimla,c
"According to the Indian Independence Act, 1947, what happened on August 15, 1947?",The Radcliffe Line was announced.,India and Pakistan signed the Shimla Treaty.,The United Kingdom was partitioned into India and Pakistan.,Jawaharlal Nehru became the Prime Minister of Pakistan.,c
"The Radcliffe Line, defining the boundary between India and Pakistan, was published on:","August 15, 1947","August 17, 1947",June 1947,"January 26, 1950",b
The plan that served as the basis for Indian independence was:,Radcliffe Plan,Attlee Plan,3 June Plan,Mountbatten Plan,d
The McMahon Line is the boundary line between which regions?,India and Nepal,Pakistan and Afghanistan,Tibetan region of China and the North-East region of India,India and Myanmar,c
Which of the following statements is attributed to Lord Attlee?,India must be granted independence immediately.,The British Government will oversee the partition of India.,The British Government is not responsible for the partition of India.,India and Pakistan will remain dominions of the British Crown.,c
India and Pakistan signed the ______ to resolve differences bilaterally.,Indus Waters Treaty,Lahore Declaration,Delhi Pact,Shimla Treaty,d
The plan for the partition of India is commonly known as the:,Two Nation Theory,Divide and Rule Policy,3 plan,Dominion Status Proposal,c
The McMahon Line defines the boundary between:,India and Pakistan,India and Nepal,China and the North-East region of Shimla,Pakistan and Afghanistan,c
"According to the Indian Independence Act, 1947, what was the effective date of the partition?","August 14, 1947","August 16, 1947","August 15, 1947","August 17, 1947",c
The Radcliffe Line was published on which date?,"August 14, 1947","August 15, 1947","August 16, 1947","August 17, 1947",d
"The Government of India Act, 1919 was based on which report?",Simon Commission Report,Nehru Report,Montagu-Chelmsford Report,Wellesley Report,c
"The Regulating Act, which defined the powers of the East India Company, was passed in which year?",1793,1833,1773,1853,c
The East India Company Act of which year is also known as the Charter Act?,1833,1813,1793,1853,b
Jawaharlal Nehru classified which Act as 'A New Charter of Slavery'?,"Government of India Act, 1909","Government of India Act, 1919","Government of India Act, 1935","Government of India Act, 1858",c
The Government of India Act that abolished the East India Company's rule and provided for administration in the name of the British Queen was passed in which year?,1919,1833,1858,1935,c
In which year was the municipal corporation established in Calcutta by a royal charter?,1773,1813,1726,1858,c
"Which Act empowered the British East India Company to hold Indian territories and revenues in trust for the Crown, without a specified period?","Charter Act, 1833","Charter Act, 1813","Charter Act, 1853","Regulating Act, 1773",c
Who was the first Indian to join the Viceroy's Executive Council?,Jawaharlal Nehru,Satyendra Prasanna Sinha,Montagu,Chelmsford,b
In which year did the British Government approve separate electorates for Muslims?,1919,1935,1909,1858,c
The Sindh province was created from Bombay due to which act?,"Government of India Act, 1919","Government of India Act, 1909","Government of India Act, 1935","Regulating Act, 1773",c
The India-China boundary was proposed by whom in the 1914 treaty?,Lord Curzon,Henry McMahon,Lord Dalhousie,Lord Mountbatten,b
Which act led to the creation of Sindh province from Bombay?,"Regulating Act, 1773","Government of India Act, 1919","Government of India Act, 1935","Charter Act, 1813",c
"The Regulating Act, 1773 defined the powers and responsibilities of which organization?",The British Parliament,The Mughal Empire,The East India Company,The French East India Company,c
Which Act abolished the rule of the East India Company and transferred administration to the British Crown?,"Regulating Act, 1773","Government of India Act, 1919","Government of India Act, 1858","Charter Act, 1853",c
"Which of the following statements is INCORRECT regarding the Government of India Act, 1919?",It was based on the Montagu-Chelmsford Report.,It included several reforms.,It created separate electorates for Muslims.,It was passed by the British Parliament.,c
Which act passed by the British Parliament defined the powers and responsibilities of the East India Company's organs?,"Pitt's India Act, 1784","Government of India Act, 1858","Regulating Act, 1773","Charter Act, 1813",c
The British Government proposed the formation of the Government of India in which year?,1935,1919,1909,1861,c
The Government of India Act 1935 was based on which principle?,Unitary system,Federal and parliamentary system,Autocratic system,Monarchical system,b
"Which Act ended the Company's trading monopoly in India, except for tea?","Pitt's India Act, 1784",Charter Act of 1833,Charter Act of 1813,Government of India Act 1935,c
Under which Government of India Act was provincial autonomy described?,1919,1833,1813,1935,d
In which year was the post of Governor General of India created?,1861,1919,1833,1784,c
"The Montague-Chelmsford Report, related to the amendment of the Indian Constitution, was published in which year?",1909,1861,1935,1918,d
Under which Act was the Board of Control established?,Charter Act 1833,"Pitt's India Act, 1784",Government of India Act 1919,"Indian Councils Act, 1861",b
Which of the following Acts made it possible for Indians to take some part in the administration of their country?,Charter Act 1833,"Pitt's India Act, 1784",Government of India Act 1935,"Indian Councils Act, 1861",a
The law that created a functional Legislative Council in India for the first time was the:,"Charter Act , 1853",Charter Act 1833,Government of India Act 1935,"Indian Councils Act, 1861",a
In which year was the practice of indirect election started in India?,1909,1892,1833,1853,b
The recommendation for holding the civil services examination simultaneously in England and India was given by:,Morley-Minto Reforms,Montagu-Chelmsford Report,Government of India Act 1935,"Indian Councils Act, 1861",b
The Public Service Commission was established for the first time in India by which Act?,Government of India Act 1919,Charter Act 1833,"Pitt's India Act, 1784","Indian Councils Act, 1861",a
Which of the following was provided for by the Act of 1909?,Provincial autonomy,Abolition of diarchy,Communal representation,Establishment of the Board of Control,c
The system of diarchy was implemented in India during which period?,From 1937 to 1947,From 1921 to 1937,From 1909 to 1919,From 1861 to 1892,b
"Which of the following statements is INCORRECT regarding the Indian Councils Act, 1861?",It strengthened the Viceroy's authority.,It established a 'departmental' system of functioning.,It weakened the Executive Council.,It replaced the collective system.,c
Which Act is also known as the Morley-Minto Reforms?,"Government of India Act, 1935","Indian Councils Act, 1909","Charter Act, 1833","Indian Councils Act, 1861",b
Which of the following provisions was made by the 1909 Act?,Provincial Autonomy,Diarchy,Communal Representation,Federal System,c
The Act of 1919 (enacted in 1921) arranged for how many members?,100 members,150 members,120 members,130 members,c
The Indian Councils Act of 1909 is also known as?,Pitt's India Act,Montague-Chelmsford Report,Morley-Minto Reforms,Charter Act 1833,c
Under which Act was the 'departmental' system of functioning established?,"Charter Act, 1833","Government of India Act, 1935","Indian Councils Act, 1861","Indian Councils Act, 1909",c
What did the Act of 1909 provide for?,Provincial autonomy,Departmental system,Communal representation,Federal structure,c
Communal representation was provided for in:,1935,1892,1909,1833,c
"Who described the Government of India Act, 1935 as 'A car with brakes but no engine'?",Mahatma Gandhi,Lord William Bentinck,Jawaharlal Nehru,Sir Syed Ahmed Khan,c
"The Government of India Act, 1935 was referred to as the 'Charter of Slavery' by whom?",Annie Besant,Lala Hardayal,Fazlul Haq,Jawaharlal Nehru,d
"The incident that sowed the seeds of discord during the national movement, ultimately leading to the partition of the country, was related to what?",Establishment of the Sabarmati Ashram,English education being started in India,Reservation of separate constituencies and seats for Muslims in the Legislative Assemblies,Founding of the Ghadar Party,c
In which era did English education commence in India?,During the time of Raja Rammohan Roy,Under the governance of Dr. B.R. Ambedkar,Under the governance of Annie Besant,Under the governance of Lord William Bentinck,d
The Charter Act of 1813 is significant for India primarily because:,It approved a separate voting system for Muslims,It led to the partition of the country,It made financial provision for the education of Indians,It established the Dharma Sabha,c
The Act of the Government of India which approved separate voting system for Muslims was related to which reforms?,Morley-Minto Reforms,Reforms of 1935,Reforms associated with Annie Besant,Reforms associated with Mahatma Gandhi,a
Which of the following associations is Annie Besant associated with in India?,Harijan Sevak Sangh,Theosophical Society,Ghadar Party,Krishak Praja Party,b
Who among the following established the Harijan Sevak Sangh?,Lala Hardayal,Mahatma Gandhi,Sir Syed Ahmed Khan,Gopi Mohan Deb,b
The Ghadar Party was founded by whom?,Annie Besant,Fazlul Haq,Lala Hardayal,Ivan Ilyich,c
"Who was the first president of the 'Indian Women's Association', formed in 1917?",Mahatma Gandhi,Lala Hardayal,Annie Besant,Fazlul Haq,c
Sir Syed Ahmed Khan is credited with founding which of the following organizations?,All India Anti-Untouchability Association,All India Muhammadan Educational Conference,Madras Hindu Social Reform Association,Dharma Sabha,b
The All India Anti-Untouchability Association was established in which year?,1917 AD,1932 AD,1813 AD,1919 AD,b
Dharma Sabha in Kolkata was established by whom?,Raja Rammohan Roy,Ivan Ilyich,Fazlul Haq,Gopi Mohan Deb,d
Vedanta College was established by which of the following individuals?,Gopi Mohan Deb,Raja Rammohan Roy,Ivan Ilyich,Fazlul Haq,b
Who is associated with the concept of 'De-schooling Society'?,Raja Rammohan Roy,Dr. B.R. Ambedkar,Ivan Ilyich,Fazlul Haq,c
In which year did Mahatma Gandhi establish the Sabarmati Ashram in Ahmedabad?,1932 AD,1917 AD,1813 AD,1919 AD,b
The 'Republican Party of India' is most closely associated with which leader?,Fazlul Haq,Dr. B.R. Ambedkar,Mahatma Gandhi,Lala Hardayal,b
Who was the leader of the Krishak Praja Party in Bengal?,Dr. B.R. Ambedkar,Lala Hardayal,Fazlul Haq,Mahatma Gandhi,c
"Which event is credited with sowing the seeds of discord during the national movement, ultimately leading to the partition of India?",Establishment of the Theosophical Society,The Ghadar Party formation,Reservation of separate constituencies for Muslims,Introduction of English education,c
Under whose tenure did English education commence in India?,Lord Curzon,Lord Dalhousie,Lord William Bentinck,Lord Minto,c
What provision regarding education was made by the Charter Act of 1813?,It established universities,It made financial provision for the education of Indians,It introduced English as the medium of instruction,It promoted vocational training,b
"Which Act approved a separate voting system for Muslims, according to the text?","Government of India Act, 1935","Morley-Minto Reforms of 1909, extended in 1919",Charter Act of 1813,The Rowlatt Act,b
Who among the following was associated with the Theosophical Society in India?,Lala Hardayal,Mahatma Gandhi,Annie Besant,Gopi Mohan Deb,c
Annie Besant served as the first president of which organization?,All India Muhammadan Educational Conference,Indian Women's Association,All India Anti-Untouchability Association,Madras Hindu Social Reform Association,b
The Madras Hindu Social Reform Association was primarily started to help whom?,Students,Farmers,Devadasis,Widows,c
Who established the Dharma Sabha in Kolkata?,Raja Rammohan Roy,Fazlul Haq,Gopi Mohan Deb,Ivan Ilyich,c
"Which incident is identified as sowing the seeds of discord during the national movement, ultimately leading to the partition of the country?",Establishment of the Sabarmati Ashram,The Charter Act of 1813,Reservation of separate constituencies and seats for Muslims in the Legislative Assemblies,The founding of the Ghadar Party,c
During whose tenure was English education started in India?,Raja Rammohan Roy,Fazlul Haq,Annie Besant,Lord William Bentinck,d
The Charter Act of 1813 is considered important for India because:,It established the All India Muhammadan Educational Conference,It led to the formation of the Republican Party of India,It made financial provision for the education of Indians.,It started the Madras Hindu Social Reform Association,c
Sir Syed Ahmed Khan founded which organization?,Dharma Sabha,All India Anti-Untouchability Association,Madras Hindu Social Reform Association,All India Muhammadan Educational Conference,d
Which aspect makes the Charter Act of 1813 significant for India?,It initiated separate electorates,It established the Dharma Sabha,It made financial provision for the education of Indians,It established the All India Anti-Untouchability Association,c
Lala Hardayal is credited with founding which of the following parties?,Krishak Praja Party,Ghadar Party,Republican Party of India,Dharma Sabha,b
The Madras Hindu Social Reform Association was initiated with the objective to assist whom?,Landlords,Devadasis,Muslims,Untouchables,b
Which of the following parties is associated with Dr. B.R. Ambedkar?,Ghadar Party,Republican Party of India,Krishak Praja Party,Dharma Sabha,b
Who was primarily responsible for the success of the Theosophical Society in India?,G.D. Birla,Maulana Shibli Numani,Annie Besant,Rasbihari Bose,c
Who among the following established 'Dar-ul-Uloom'?,G.D. Birla,Maulana Shibli Numani,Vinayak Damodar Savarkar,Lala Hardayal,b
The Yugantar Party was led by whom?,Rasbihari Bose,Jatindranath Mukherjee,Bhagat Singh,Chandrashekhar Azad,b
'Harijan Sevak Sangh' was also known as which of the following?,Friends Fair,All India Anti Untouchability League,Bharat Mata Society,Naujawan Bharat Sabha,b
Who founded the 'India Independence League'?,G.D. Birla,Annie Besant,Rasbihari Bose,Lord Dalhousie,c
With which of the following is G.D. Birla associated?,Indian National Army,'Harijan Sevak Sangh',Ghadar Party,Home Rule League,b
"The Second Anglo-Sikh War, leading to the annexation of Punjab, occurred during the tenure of which Governor-General?",Lord Auckland,Lord Hastings,Lord Irwin,Lord Dalhousie,d
The First Anglo-Afghan War was a consequence of a plan initiated by which Governor-General?,Lord Dalhousie,Lord Auckland,Lord Hastings,Lord Irwin,b
The Anglo-Nepal War took place during the tenure of which Governor General?,Lord Auckland,Lord Dalhousie,Lord Hastings,Lord Irwin,c
During whose viceroyalty was the Meerut Conspiracy Case tried?,Lord Auckland,Lord Dalhousie,Lord Hastings,Lord Irwin,d
In which year was the Society for Translating European Sciences established?,1876,1864,1872,1825,d
"Arrange the following societies in chronological order of their establishment:
(A) Aligarh Scientific Society
(B) Bihar Scientific Society
(C) Indian Association for the Cultivation of Science
(D) Society for Translating European Sciences","D, A, B, C","A, B, C, D","C, B, A, D","B, D, A, C",a
Who significantly contributed to the success of the Theosophical Society in India?,G.D. Birla,Maulana Shibli Numani,Annie Besant,Rasbihari Bose,c
Who among the following was associated with 'Harijan Sevak Sangh'?,Jatindranath Mukherjee,G.D. Birla,Lord Irwin,Lord Hastings,b
"Who decided to invade Afghanistan, leading to the First Anglo-Afghan War?",Lord Hastings,Lord Dalhousie,Lord Auckland,Lord Irwin,c
During whose tenure as Governor General did the Anglo-Nepal War take place?,Lord Auckland,Lord Irwin,Lord Hastings,Lord Dalhousie,c
The Meerut Conspiracy Case was tried when which Viceroy was in power?,Lord Hastings,Lord Auckland,Lord Irwin,Lord Dalhousie,c
In which year did someone distinguish between the commercial and political functions of the British East India Company?,1825,1784,1876,1872,b
During whose reign was the policy of 'paramountcy' introduced?,Lord Cornwallis,Lord Dalhousie,Lord Hastings,Warren Hastings,c
In which year were the Morley-Minto reforms announced in India?,1809,1793,1909,1819,c
Who signed the Treaty of Amritsar with Maharaja Ranjit Singh in 1809?,Lord Auckland,Charles T. Metcalf,Lord Hastings,Lord Northbrook,b
Which policy is associated with Lord Dalhousie?,Permanent Settlement,Doctrine of Lapse,Paramountcy,Administrative Code,b
Who designed the Administrative Code to separate revenue administration from judicial administration?,Lord Dalhousie,Warren Hastings,Lord Cornwallis,Lord Auckland,c
Which province of India was Elphinstone the Governor of during 1819-27?,Awadh,Bengal,Punjab,Bombay,d
Against whom has the charge of judicial murder of Raja Nanda Kumar been leveled?,Lord Cornwallis,Lord Dalhousie,Warren Hastings,Lord Auckland,c
Which state did Lord Dalhousie say would fall into their mouth like a cherry?,Bengal,Punjab,Awadh,Bombay,c
Who abolished the system of diarchy in Bengal?,Lord Cornwallis,Lord Auckland,Warren Hastings,Lord Dalhousie,c
Who signed the Tripartite Pact to intervene in the affairs of Afghanistan on behalf of the British government?,Lord Cornwallis,Lord Auckland,Warren Hastings,Lord Dalhousie,b
Who was the Governor General of British India at the time of annexation of Punjab by the British?,Lord Auckland,Lord Cornwallis,Lord Dalhousie,Warren Hastings,c
Which Governor General formulated the Doctrine of Lapse?,Warren Hastings,Lord Cornwallis,Lord Hastings,Lord Dalhousie,d
Which state did Lord Dalhousie say 'This cherry fruit will fall into our mouth one day'?,Punjab,Awadh,Bombay,Bengal,b
Which Governor General signed the Tripartite Pact to intervene in Afghanistan's affairs?,Lord Dalhousie,Lord Auckland,Lord Cornwallis,Warren Hastings,b
Who was the Governor General when the Permanent Settlement was implemented in Bengal in 1793?,Warren Hastings,Lord Auckland,Lord Dalhousie,Charles Cornwallis,d
"Who played a key role in declaring Awadh a disturbed area, leading to British control?",Lord Ripon,Lord Dalhousie,Warren Hastings,Lord Wellesley,b
In what year did one of the founders of the British Raj in India come to India?,1773,1858,1743,1793,c
In which year did Viceroy Lord Lytton hold a Durbar to acknowledge Queen Victoria as Empress of India?,1781,1884,1877,1774,c
Who was the first Governor-General of British India from 1773 to 1785?,Lord Ripon,Robert Clive,Warren Hastings,Colin Mackenzie,c
In which year was the first post office of India established by Warren Hastings?,1793 AD,1815 AD,1858 AD,1774 AD,d
In which year was the Cornwallis code implemented?,1815,1858,1793,1884,c
Who introduced the system of diarchy in Bengal?,Lord Lytton,Robert Clive,Lord Canning,Lord Dalhousie,b
"Who drafted the Indian Penal Code, which later became the basis of the Indian Criminal Code?",Lord William Bentinck,Bahadur Shah Zafar,Thomas Babington Macaulay,Colin Mackenzie,c
Who held a Durbar in 1877 to acknowledge Queen Victoria as Empress of India?,Warren Hastings,Lord Ripon,Lord Dalhousie,Lord Lytton,d
The Ilbert Bill implemented in 1884 was related to which Viceroy?,Lord Lytton,Warren Hastings,Lord Ripon,Lord Dalhousie,c
Who started the Subsidiary Alliance System?,Lord William Bentinck,Warren Hastings,Lord Dalhousie,Lord Wellesley,d
Which Governor General decided to make English the medium of education in India?,Lord Wellesley,Lord Dalhousie,Lord William Bentinck,Warren Hastings,c
During whose rule was the Sadar-Diwani-Adalat established?,Lord William Bentinck,Lord Dalhousie,Lord Wellesley,Warren Hastings,d
The budget system in India was started during the time of which Viceroy?,Lord William Bentinck,Lord Dalhousie,Canning,Lord Wellesley,c
Who was arrested by Warren Hastings in 1781?,Bahadur Shah Zafar,Colin Mackenzie,Chait (Chet) Singh,Thomas Babington Macaulay,c
"Which Mughal ruler was decided by Governor General Canning to be the last, with his descendants not recognized as kings?",Warren Hastings,Bahadur Shah Zafar,Lord Dalhousie,Lord William Bentinck,b
During whose viceroyalty was the budget system started in India?,Lord Ripon,Lord Lytton,Canning,Lord Wellesley,c
In which year did the Governor-General of India establish two courts in each district?,1798,1757,1772,1857,c
"The Aitchison Commission, appointed in 1886, was tasked with recommending reforms in which area?",Indian Penal Code,Indian Civil Services,Land Revenue System,The Army,b
Lord Curzon is primarily associated with which event?,Abolition of Sati,Introduction of Subsidiary Alliance,Partition of Bengal,Sepoy Mutiny,c
Which Viceroy of India took note of the Bengal famine of 1943?,Lord Ripon,Lord Curzon,Lord Linlithgow,Lord Dalhousie,c
Who was the last Governor General of India before the Indian Constitution came into force?,Lord Canning,Lord Mountbatten,Chakravarti Rajagopalachari,Rajendra Prasad,c
Which Governor General introduced the policy called Paramountcy?,Lord Canning,Lord Hasting,Lord Dalhousie,Lord William Bentinck,b
Who was appointed as the first Governor General of Bengal?,Lord Canning,Lord Wellesley,Robert Clive,Lord Dalhousie,c
Lord Dalhousie was the Governor General of India between which years?,1857 and 1862,1828 and 1835,1848 and 1856,1836 and 1842,c
In which year did Lord Clive finally return to England from India?,In 1757,In 1767,In 1772,In 1785,b
Which Viceroy of India was associated with the Ilbert Bill?,Lord Dalhousie,Lord Curzon,Lord Ripon,Lord Canning,c
Who became the Governor General in 1798 and built Government House in Kolkata?,Lord Canning,Lord Ripon,Lord Wellesley,Lord Dalhousie,c
Which Viceroy of India initiated the creation of elected local government bodies?,Lord Curzon,Lord Ripon,Lord Dalhousie,Lord Canning,b
The Viceroy at the time of the formation of the Royal Commission on Civil Services in 1912 was:,Lord Minto,Lord Chelmsford,Lord Hardinge,Lord Curzon,c
The abolition of Sati was carried out by which Governor-General?,Lord Canning,Lord Dalhousie,Lord William Bentinck,Lord Curzon,c
"Which of the following is the correct chronological order of Governor Generals?
 A. Lord Dalhousie
 B. Lord William Bentinck
 C. Lord Hasting","C, B, A","A, B, C","B, C, A","C, A, B",a
"The Aitchison Commission, appointed in 1886, primarily aimed to recommend reforms in which of the following?",Indian Penal Code,Indian Civil Services,Land Revenue System,Education System,b
"Between 1848 and 1856, which Governor General served in India?",Lord Canning,Lord Wellesley,Lord William Bentinck,Lord Dalhousie,d
In which year was New Delhi inaugurated as the new capital of India?,1929,1930,1931,1932,c
Who is considered the father of modern All India Services?,Charles Cornwallis,Lord Dufferin,Sardar Vallabhbhai Patel,Lord Canning,c
Which Governor General of India introduced the Bengal Sati Regulation?,Lord Canning,Lord Dalhousie,Lord William Bentinck,Warren Hastings,c
"Who introduced a dual government in Bengal, making Mir Jafar the Nawab once again?",Lord Wellesley,Robert Clive,Lord Lytton,Lord Irwin,b
The Subsidiary Alliance was formulated by which of the following?,Lord Lytton,Lord Dalhousie,Lord Wellesley,Lord Canning,c
"In 1781, Warren Hastings established a Madrasa at which location for the study of Muslim law?",Delhi,Bombay,Calcutta,Madras,c
Which reform was implemented in 1848 during the tenure of Lord Dalhousie?,Subsidiary Alliance,Doctrine of Lapse,Vernacular Press Act,Bengal Sati Regulation,b
Which of the following statements is INCORRECT regarding the Subsidiary Alliance?,It was formulated by Lord Wellesley,It expanded British territory in India.,It made the British responsible for protecting Indian princely states.,It was a policy of intervention in princely states.,d
Who played an important role in promoting English education in India?,Lord Irwin,Warren Hastings,Thomas Babington Macaulay,Lord Canning,c
Which Viceroy announced the vague proposal of 'Dominion Status' for India in 1929?,Lord Canning,Lord Irwin,Lord Lytton,Lord Dalhousie,b
"Who introduced a dual government in Bengal, under which Mir Jafar was made the Nawab?",Lord Wellesley,Warren Hastings,Robert Clive,Lord Dalhousie,c
Where did Warren Hastings establish a Madrasa in 1781 for the study and teaching of Muslim law?,Delhi,Bombay,Calcutta,Madras,c
Who was the Governor General of India at the time of the establishment of the Indian National Congress?,Lord Canning,Lord Dalhousie,Lord Irwin,Lord Dufferin,d
In what year was the Bengal Sati Regulation introduced?,1857,1833,1829,1848,c
The Statistical Survey of India was conducted by which Viceroy?,Lord Dalhousie,Lord Mayo,Lord Lytton,Lord Canning,b
"Arrange the following events related to Viceroys/Governors-General in chronological order:
1. Introduction of Doctrine of Lapse
2. Establishment of a Madrasa in Calcutta
3. Announcement of 'Dominion Status' for India
4. Establishment of Indian National Congress","2, 4, 1, 3","1, 2, 3, 4","2, 1, 4, 3","4, 3, 2, 1",c
During whose tenure was the Doctrine of Lapse implemented?,Lord Canning,Lord William Bentinck,Lord Dalhousie,Lord Irwin,c
In which year did Lord Irwin inaugurate New Delhi as the new capital of India?,1929,1930,1931,1932,c
Which Governor General of India established a Madrasa at Calcutta in 1781?,Lord William Bentinck,Lord Dalhousie,Lord Dufferin,Warren Hastings,d
